Mod,Domain,Dimen,Sample,C_Smoothness,C_Range,Neighbors,Seed_off,MSE_Laplace,MSE_VL,MSE_VL_z,MSE_LowRank,LS_Laplace,LS_VL,LS_VL_z,LS_LowRank,Time_Laplace,Time_VL,Time_VL_z,Time_LowRank,Iter_Laplace,Iter_VL,Iter_VL_z,Iter_LowRank
2,1,4,2401,0.5,0.2,10,263018,0.6270424,0.6966785,0.669263,0.7720653,-2626.386,-2843.132,-2691.628,-3112.709,7.045843,0.2570086,0.4886169,0.283016,5,5,5,5
3,1,4,2401,0.5,0.2,10,368414,0.4587458,0.4923144,0.4831878,0.570294,-2302.415,-2453.336,-2357.182,-2816.298,10.677,0.3442261,0.4329796,0.3188894,8,8,8,8
4,1,4,2401,0.5,0.2,10,66891,0.2972466,0.3188926,0.3047807,0.3870207,-1855.673,-1962.638,-1879.892,-2285.788,8.876194,0.349673,0.4466722,0.3189919,8,8,8,8
1,1,4,2401,1.5,0.2,10,148323,0.08051335,0.09462534,0.08469481,0.1489556,-282.6822,-467.2365,-209.1028,-1193.386,5.148339,0.7714217,0.9043095,0.4078164,2,2,2,2
2,1,4,2401,1.5,0.2,10,467501,0.3077688,0.3909321,0.3697346,0.5609115,-708.4173,-1664.086,-1237.995,-2876.676,7.104148,2.428299,2.676349,1.047751,5,6,6,5
3,1,4,2401,1.5,0.2,10,201273,0.1626934,0.2125348,0.2078606,0.374145,-406.2109,-1192.651,-767.2423,-2228.017,8.841601,3.06841,3.829938,1.422794,7,8,9,6
4,1,4,2401,1.5,0.2,10,966385,0.1240687,0.1685715,0.1984831,0.3331386,-329.6731,-1046.733,-829.7809,-2178.919,10.4066,2.973413,4.271211,1.474146,7,8,10,7
1,1,4,2401,0.5,0.2,20,969514,0.1562178,0.1521082,0.1488656,0.1646915,-1461.367,-1148.084,-1116.917,-1287.401,5.12296,0.1947103,0.2283132,0.1764786,2,2,2,2
2,1,4,2401,0.5,0.2,20,621372,0.5966045,0.621956,0.5993489,0.6724867,-2586.136,-2725.91,-2613.116,-2981.148,7.798133,0.4468215,0.5180571,0.4639306,5,5,5,5
3,1,4,2401,0.5,0.2,20,309606,0.3511624,0.3686473,0.3670309,0.4279127,-2003.915,-2095.156,-2030.376,-2366.65,9.89618,0.8441646,1.074197,0.8243198,9,9,10,9
4,1,4,2401,0.5,0.2,20,773342,0.3204525,0.3345981,0.3396618,0.3923358,-1926.949,-2021.162,-1972.251,-2337.548,10.70773,0.7119248,0.7097411,0.7618849,8,8,7,7
1,1,4,2401,1.5,0.2,20,838722,0.08236861,0.09381078,0.08197981,0.1562966,-265.432,-419.4502,-109.6664,-1411.231,5.702615,2.272923,2.809454,1.414261,2,2,2,2
2,1,4,2401,1.5,0.2,20,13269,0.2860199,0.3548014,0.3291715,0.494232,-626.4206,-1474.128,-928.0608,-2523.952,8.078207,6.80525,10.13538,3.487374,5,6,7,5
3,1,4,2401,1.5,0.2,20,718828,0.1554463,0.1966889,0.1840001,0.3371809,-344.9339,-1004.063,-580.1584,-2280.004,8.186019,9.044747,14.41335,5.538198,7,8,10,8
4,1,4,2401,1.5,0.2,20,41605,0.129742,0.158347,0.1495517,0.3050113,-382.7541,-939.1318,-566.7533,-1952.56,8.95326,9.242932,11.38283,4.860423,7,8,8,7
1,1,4,2401,0.5,0.2,40,575224,0.1593053,0.1523655,0.148914,0.1688262,-1502.938,-1146.505,-1114.105,-1314.73,5.554854,0.4956701,0.4633613,0.5008442,2,2,2,2
2,1,4,2401,0.5,0.2,40,53719,0.6097059,0.6503931,0.6160105,0.7216751,-2587.562,-2752.531,-2599.561,-3077.952,7.544875,1.162808,1.394609,1.301553,5,5,6,5
3,1,4,2401,0.5,0.2,40,673723,0.4505374,0.4688846,0.4541741,0.5120484,-2211.732,-2337.802,-2214.467,-2594.314,8.985053,1.798263,1.790107,2.057007,8,8,8,8
4,1,4,2401,0.5,0.2,40,307007,0.3079987,0.3238015,0.3132517,0.3775932,-1882.462,-1971.2,-1892.291,-2255.425,10.51682,2.089915,2.1725,2.035483,9,9,9,8
1,1,4,2401,1.5,0.2,40,395744,0.07887463,0.08618622,0.07897258,0.1439429,-242.8259,-343.7636,-92.43383,-1360.864,5.329005,7.061423,8.497815,4.772733,2,2,2,2
2,1,4,2401,1.5,0.2,40,878115,0.2639423,0.3233456,0.2830966,0.3837562,-635.8852,-1426.742,-737.621,-2594.4,7.09965,20.58762,33.07742,12.09493,5,6,8,5
3,1,4,2401,1.5,0.2,40,351072,0.2436559,0.2747132,0.2511795,0.4174419,-537.3316,-1192.916,-685.4041,-2503.045,9.851939,29.68301,60.29647,16.0895,8,9,15,7
4,1,4,2401,1.5,0.2,40,376258,0.1218353,0.1414964,0.1287936,0.2638108,-295.5883,-762.9918,-377.5377,-1923.714,8.590087,27.07603,32.05172,16.07455,7,8,8,7
1,1,4,2401,0.5,0.2,1,144099,0.1606218,0.1637847,0.1677428,0.16783,-1522.774,-1236.882,-1263.616,-1264.255,5.21312,0.05669498,0.1083345,0.04172134,2,2,2,2
2,1,4,2401,0.5,0.2,1,636418,0.6446482,0.80956,0.880772,0.8665565,-2695.336,-3050.348,-3259.284,-3246.437,7.02864,0.1163993,0.1601443,0.08634543,5,4,4,4
3,1,4,2401,0.5,0.2,1,881002,0.3801861,0.4549625,0.4994245,0.4998935,-2074.469,-2336.882,-2490.664,-2493.506,10.62346,0.3981898,0.5154097,0.2866809,11,12,12,12
4,1,4,2401,0.5,0.2,1,556651,0.2965122,0.340909,0.3543436,0.3585751,-1857.19,-2057.457,-2125.314,-2131.947,9.353397,0.2407441,0.315032,0.1727996,9,8,8,8
1,1,4,2401,1.5,0.2,1,583891,0.07440553,0.1246937,0.1553122,0.1539802,-131.5921,-880.5362,-1174.078,-1180.085,5.175255,0.08818054,0.09205699,0.05198097,2,2,2,2
2,1,4,2401,1.5,0.2,1,85812,0.2655613,0.518713,1.030875,1.003688,-558.5208,-2079.304,-3482.768,-3450.301,7.465317,0.146841,0.2219048,0.1017272,5,4,4,4
3,1,4,2401,1.5,0.2,1,193457,0.120538,0.2594396,0.3933703,0.387136,-195.5637,-1502.2,-2064.944,-2418.988,12.30052,0.5618932,0.6080806,0.4378664,13,14,15,15
4,1,4,2401,1.5,0.2,1,858810,0.1271074,0.2372072,0.3518051,0.3553002,-330.318,-1487.91,-2111.97,-2225.663,9.131618,0.2728565,0.3178833,0.1971292,8,8,8,8
1,1,4,2401,0.5,0.2,3,277656,0.1545775,0.1547139,0.1580536,0.1676698,-1435.225,-1165.674,-1187.231,-1273.52,5.72998,0.06194258,0.1085567,0.0560832,2,2,2,2
2,1,4,2401,0.5,0.2,3,161660,0.6771346,0.7809969,0.817319,0.8604663,-2652.949,-2980.509,-3016.741,-3230.236,8.206826,0.1554613,0.1704102,0.1158042,5,5,4,5
3,1,4,2401,0.5,0.2,3,516098,0.3879179,0.4372038,0.4479019,0.4768762,-2080.237,-2301.169,-2318.885,-2467.357,10.18904,0.2430766,0.314014,0.1839035,8,8,8,8
4,1,4,2401,0.5,0.2,3,651536,0.3161969,0.3589825,0.3846841,0.423715,-1911.071,-2103.407,-2159.453,-2379.215,10.3403,0.3083715,0.4280748,0.2365987,9,10,9,9
1,1,4,2401,1.5,0.2,3,181829,0.07933257,0.1063283,0.1163193,0.1620028,-240.7432,-661.791,-723.0627,-1251.847,5.039439,0.1395662,0.1599121,0.08531404,2,2,2,2
2,1,4,2401,1.5,0.2,3,948022,0.2915423,0.4900089,0.7292203,0.8548986,-646.8748,-2021.605,-2282.177,-3259.665,7.144635,0.4716818,0.4072564,0.2574968,5,6,5,5
3,1,4,2401,1.5,0.2,3,799835,0.1691693,0.2841881,0.3768295,0.460909,-494.3209,-1573.911,-1810.946,-2492.239,8.56324,0.5757186,0.5895433,0.2680888,7,8,8,6
4,1,4,2401,1.5,0.2,3,787381,0.1100556,0.1971946,0.2492865,0.4128075,-218.8682,-1256.144,-1428.943,-2422.037,9.332653,0.6277742,0.6649938,0.3516817,8,9,9,8
1,1,4,2401,0.5,0.2,5,725681,0.158581,0.1562886,0.1557733,0.1710407,-1500.951,-1178.549,-1179.527,-1291.11,5.046457,0.0707078,0.09574008,0.05438066,2,2,2,2
2,1,4,2401,0.5,0.2,5,72542,0.6327442,0.7251662,0.751953,0.8667688,-2633.193,-2873.42,-2851.083,-3249.864,8.239479,0.1607175,0.2209978,0.1458948,5,5,5,5
3,1,4,2401,0.5,0.2,5,785936,0.4375699,0.4955529,0.5171789,0.6122239,-2215.134,-2403.059,-2420.341,-2731.707,10.26636,0.3074036,0.4278929,0.2678888,9,9,9,10
4,1,4,2401,0.5,0.2,5,839635,0.321116,0.3461993,0.3485174,0.4157994,-1887.571,-2024.752,-2015.396,-2306.661,10.80646,0.3075256,0.482723,0.279381,9,9,9,8
1,1,4,2401,1.5,0.2,5,591225,0.07705719,0.09573027,0.09985624,0.1580745,-174.0619,-513.7635,-463.0832,-1326.294,6.028515,0.265646,0.319869,0.1528575,2,2,2,2
2,1,4,2401,1.5,0.2,5,862254,0.2922224,0.4208023,0.487401,0.6885838,-705.6214,-1828.01,-1690.665,-2986.875,8.064849,0.8664937,0.9518645,0.3444133,5,6,6,4
3,1,4,2401,1.5,0.2,5,280843,0.1373359,0.1938141,0.2070183,0.3152561,-336.9452,-1102.489,-1026.775,-2072.416,8.837457,1.080164,1.36552,0.6433043,7,8,9,8
4,1,4,2401,1.5,0.2,5,25689,0.1171725,0.1793157,0.1855657,0.3469872,-294.7988,-1151.721,-1021.522,-2201.768,9.661044,1.299346,1.324021,0.6186032,8,10,9,8
1,1,4,2401,0.5,0.2,10,786337,0.1541573,0.1492916,0.1468462,0.1632314,-1418.172,-1118.572,-1087.762,-1245.454,6.12966,0.1350014,0.1313393,0.09593153,2,2,2,2
2,1,4,2401,0.5,0.2,10,610922,0.6854094,0.7293857,0.7200867,0.8239749,-2700.851,-2875.365,-2770.126,-3167.475,6.967216,0.2487576,0.4145687,0.2078557,5,5,6,5
3,1,4,2401,0.5,0.2,10,887542,0.3638633,0.3743981,0.3690455,0.4229796,-2025.957,-2116.092,-2040.951,-2338.98,8.730897,0.3562391,0.5126333,0.3186874,8,8,8,8
4,1,4,2401,0.5,0.2,10,918283,0.3208383,0.3390997,0.3311426,0.3846572,-1933.943,-2023.913,-1961.978,-2218.273,8.924286,0.3879621,0.4938927,0.354207,8,9,9,8
1,1,4,2401,1.5,0.2,10,707371,0.07521513,0.0849526,0.08026088,0.1458501,-137.2887,-344.5248,-143.0111,-1208.941,4.961086,0.7723556,0.8930323,0.4189277,2,2,2,2
2,1,4,2401,1.5,0.2,10,917978,0.284043,0.3787434,0.377157,0.5945688,-648.4638,-1567.72,-1173.678,-2876.013,7.139898,2.271582,2.686719,1.137717,5,6,6,5
3,1,4,2401,1.5,0.2,10,45420,0.1387781,0.1939302,0.1906571,0.3747201,-378.1446,-1064.35,-740.7107,-2237.705,11.05902,3.847375,4.741426,2.643895,10,10,11,12
4,1,4,2401,1.5,0.2,10,65656,0.1364363,0.1768295,0.1643169,0.3519502,-340.6572,-1024.879,-691.0707,-2187.424,9.306548,3.410895,4.959871,1.785696,8,9,11,8
1,1,4,2401,0.5,0.2,20,686850,0.1539696,0.1497438,0.1463474,0.1629206,-1426.271,-1125.079,-1092.906,-1248.861,5.387126,0.1790726,0.2110729,0.1874604,2,2,2,2
2,1,4,2401,0.5,0.2,20,929681,0.6066481,0.6435858,0.6248859,0.7084158,-2589.372,-2762.492,-2620.997,-3012.306,7.74022,0.466651,0.5799041,0.3821871,5,5,5,4
3,1,4,2401,0.5,0.2,20,67796,0.3765378,0.4038501,0.3893425,0.4552368,-2050.032,-2181.2,-2075.421,-2402.422,12.14377,0.9033322,1.1668,1.151948,11,11,11,12
4,1,4,2401,0.5,0.2,20,351219,0.311409,0.327646,0.3146306,0.3807107,-1881.203,-1975.443,-1891.937,-2225.002,9.656356,0.8099942,1.022339,0.7916307,9,9,9,9
1,1,4,2401,1.5,0.2,20,964427,0.07686259,0.08682262,0.08031144,0.1478928,-203.3929,-356.2275,-133.624,-1201.933,5.623765,2.312848,2.821593,1.377883,2,2,2,2
2,1,4,2401,1.5,0.2,20,52611,0.2782791,0.3292526,0.3193564,0.4277029,-596.8699,-1445.961,-892.6028,-2454.759,7.962914,6.956036,8.678452,3.575642,5,6,6,5
3,1,4,2401,1.5,0.2,20,506193,0.1262498,0.1619772,0.1786563,0.3014713,-250.1578,-831.6373,-515.7312,-1978.32,11.22143,11.41292,12.75177,7.697995,9,10,9,11
4,1,4,2401,1.5,0.2,20,722508,0.1234027,0.1599812,0.1459764,0.3022172,-312.8216,-936.4544,-511.4785,-2290.368,11.26462,10.66046,14.46596,6.269344,9,9,10,9
1,1,4,2401,0.5,0.2,40,764511,0.1515679,0.1445292,0.1415125,0.1575952,-1384.568,-1079.704,-1047.015,-1232.302,5.007031,0.4463112,0.4700491,0.4833319,2,2,2,2
2,1,4,2401,0.5,0.2,40,392940,0.559689,0.5860411,0.5674821,0.6314856,-2535.844,-2667.437,-2554.165,-2902.275,7.049509,1.166002,1.367568,1.050635,5,5,6,4
3,1,4,2401,0.5,0.2,40,668681,0.3496377,0.3656799,0.3624339,0.3901583,-1997.016,-2099.001,-2012.288,-2307.539,9.791548,2.297947,2.447655,2.6383,10,10,10,10
4,1,4,2401,0.5,0.2,40,105019,0.3137275,0.33244,0.3229463,0.3813053,-1923.929,-2031,-1943.234,-2312.052,9.301847,2.08353,1.911601,2.036032,9,9,8,8
1,1,4,2401,1.5,0.2,40,983419,0.07836133,0.08358268,0.0757467,0.1312337,-231.1409,-308.6974,-48.73747,-1075.82,5.088043,6.747198,8.258328,4.733544,2,2,2,2
2,1,4,2401,1.5,0.2,40,364516,0.2586717,0.3283531,0.2885733,0.4244154,-646.7112,-1397.74,-754.8912,-2496.033,6.954857,19.85652,24.23852,11.44169,5,6,6,5
3,1,4,2401,1.5,0.2,40,242901,0.1643829,0.1914733,0.1829684,0.2925144,-420.5209,-1035.234,-519.8304,-1996.602,8.500068,26.71606,33.2232,16.60554,7,8,8,7
4,1,4,2401,1.5,0.2,40,741887,0.119679,0.1395565,0.1228176,0.2518785,-314.9996,-793.1216,-381.1028,-1818.396,10.44386,30.11673,37.83865,19.4597,8,9,9,8
1,1,4,2401,0.5,0.2,1,741253,0.1590636,0.16533,0.1732402,0.1719665,-1489.656,-1239.579,-1303.213,-1295.012,5.183028,0.07677078,0.09985375,0.04582834,2,2,2,2
2,1,4,2401,0.5,0.2,1,316936,0.652663,0.8896004,1.012852,0.953252,-2623.744,-3080.203,-3455.933,-3398.157,7.164556,0.1247602,0.1767991,0.1399338,5,4,4,4
3,1,4,2401,0.5,0.2,1,184863,0.4026455,0.4748069,0.5055443,0.50818,-2089.005,-2359.673,-2514.498,-2515.31,9.45641,0.2579329,0.3488896,0.1898756,9,9,9,9
4,1,4,2401,0.5,0.2,1,910404,0.3014378,0.3474038,0.378749,0.3811817,-1877.455,-2070.035,-2194.051,-2203.985,8.85409,0.2462852,0.3495181,0.2174952,8,8,8,8
1,1,4,2401,1.5,0.2,1,634184,0.07767883,0.1253638,0.1671726,0.1669291,-216.063,-875.0121,-1259.508,-1269.524,4.991942,0.07688284,0.08809209,0.04844856,2,2,2,2
2,1,4,2401,1.5,0.2,1,738495,0.3010705,0.5466274,0.8672188,0.7562722,-720.3272,-2190.233,-3239.105,-3378.042,8.151331,0.1766191,0.1629634,0.1225684,5,5,4,5
3,1,4,2401,1.5,0.2,1,766877,0.174741,0.3545311,0.5562894,0.5000604,-443.2276,-1838.224,-2637.285,-2478.592,8.357795,0.3278587,0.3487332,0.2780313,7,8,8,8
4,1,4,2401,1.5,0.2,1,599284,0.1131119,0.2448429,0.3746864,0.3764749,-264.842,-1547.517,-2242.643,-2356.669,10.20492,0.2916679,0.387342,0.228272,8,7,8,7
1,1,4,2401,0.5,0.2,3,122710,0.1616906,0.1650914,0.1694776,0.1764306,-1530.264,-1243.593,-1269.547,-1337.073,5.208414,0.06841826,0.1104896,0.04617906,2,2,2,2
2,1,4,2401,0.5,0.2,3,948289,0.6554219,0.7606588,0.8101317,0.8563663,-2629.351,-2959.463,-2998.619,-3232.604,8.294158,0.1840656,0.214854,0.1253111,5,5,4,4
3,1,4,2401,0.5,0.2,3,158865,0.3847965,0.4162311,0.4304665,0.472597,-2068.643,-2246.188,-2269.379,-2437.06,10.49934,0.3441706,0.6032441,0.3976564,10,10,11,11
4,1,4,2401,0.5,0.2,3,889601,0.3064072,0.3384563,0.3384697,0.3785015,-1878.956,-2039.026,-2028.575,-2223.186,10.90631,0.2955513,0.4522245,0.4950399,8,9,9,8
1,1,4,2401,1.5,0.2,3,893894,0.08461108,0.1140262,0.1276258,0.1615443,-333.225,-734.0779,-835.7197,-1238.818,5.542252,0.1446927,0.1925495,0.09495497,2,2,2,2
2,1,4,2401,1.5,0.2,3,556880,0.3093105,0.4339679,0.5611085,0.5917922,-669.6116,-1891.744,-2044.01,-2844.825,7.616683,0.4310369,0.3737042,0.2397795,5,6,5,5
3,1,4,2401,1.5,0.2,3,762058,0.1233174,0.2051023,0.2369953,0.3504,-165.5814,-1138.533,-1246.112,-2207.377,18.58816,1.314656,1.49414,0.9577816,21,20,20,21
4,1,4,2401,1.5,0.2,3,431922,0.1291791,0.2143834,0.2598936,0.3836681,-320.5519,-1398.094,-1521.849,-2243.57,9.683901,0.7283134,0.8412461,0.4317956,8,9,9,8
1,1,4,2401,0.5,0.2,5,140365,0.1502688,0.1478646,0.1490214,0.1648034,-1378.146,-1109.63,-1117.62,-1294.999,5.44425,0.06691837,0.10021,0.05796766,2,2,2,2
2,1,4,2401,0.5,0.2,5,626230,0.6341225,0.7817912,0.8386299,0.9744636,-2592.127,-2920.291,-2907.904,-3439.314,6.796294,0.1598544,0.2210646,0.1310263,5,5,5,5
3,1,4,2401,0.5,0.2,5,67140,0.4231098,0.4682569,0.4822755,0.5431459,-2182.553,-2368.244,-2364.968,-2641.597,10.46072,0.3061967,0.4792552,0.3034291,9,9,9,9
4,1,4,2401,0.5,0.2,5,653824,0.3087131,0.3418822,0.3479486,0.4144963,-1894.379,-2041.607,-2043.786,-2330.519,9.01873,0.3417327,0.4689207,0.2618997,8,9,9,8
1,1,4,2401,1.5,0.2,5,617749,0.07422866,0.09115451,0.09385958,0.1506941,-110.5413,-457.3463,-389.5274,-1341.772,5.102516,0.2664523,0.2801414,0.1715479,2,2,2,2
2,1,4,2401,1.5,0.2,5,791071,0.3539277,0.5282806,0.6705266,0.8881883,-660.3906,-1958.185,-1906.535,-3429.56,7.703187,0.7734189,0.8629129,0.3010445,5,6,6,4
3,1,4,2401,1.5,0.2,5,936702,0.1573281,0.2338854,0.2487127,0.355981,-386.3007,-1296.771,-1186.022,-2173.627,9.889339,1.027615,1.354648,0.6393447,7,8,9,8
4,1,4,2401,1.5,0.2,5,742154,0.1256443,0.1777516,0.200926,0.3380965,-329.3831,-1112.425,-1041.589,-2065.055,9.068023,1.076319,1.372198,0.5181146,7,8,9,7
1,1,4,2401,0.5,0.2,10,302094,0.1553148,0.1514107,0.1475998,0.1687022,-1433.484,-1132.224,-1094.106,-1288.216,4.975737,0.09009886,0.1194711,0.07956147,2,2,2,2
2,1,4,2401,0.5,0.2,10,207044,0.6340217,0.7016159,0.6946408,0.8083271,-2608.368,-2860.468,-2699.29,-3190.328,7.495924,0.2297971,0.3297138,0.2061038,5,5,5,5
3,1,4,2401,0.5,0.2,10,260135,0.3633699,0.3733448,0.3689229,0.4173579,-2052.398,-2131.93,-2082.388,-2379.013,14.39781,0.6585155,0.8530269,0.7282794,15,15,15,17
4,1,4,2401,0.5,0.2,10,749791,0.2886015,0.3101586,0.2973136,0.364185,-1815.974,-1925.187,-1845.29,-2138.686,10.18143,0.4122641,0.5208571,0.4457345,9,9,9,8
1,1,4,2401,1.5,0.2,10,919143,0.08067376,0.09639415,0.08809848,0.1563774,-245.4801,-475.9523,-219.4028,-1306.741,5.538094,0.7854457,0.8575625,0.4540482,2,2,2,2
2,1,4,2401,1.5,0.2,10,938547,0.2876976,0.3815422,0.3761301,0.5782308,-663.0186,-1652.873,-1179.576,-2939.733,7.337427,2.284138,2.582828,1.082532,5,6,6,5
3,1,4,2401,1.5,0.2,10,649221,0.1497935,0.2101546,0.2010658,0.3919571,-326.9154,-1091.605,-657.0972,-2252.054,9.199074,3.319432,4.192823,2.344157,8,9,10,11
4,1,4,2401,1.5,0.2,10,262032,0.1287079,0.1702196,0.1582485,0.3775235,-344.6739,-1025.322,-701.3341,-2663.735,9.588929,3.708677,4.275025,1.66072,8,10,10,8
1,1,4,2401,0.5,0.2,20,178610,0.1585413,0.1507429,0.1473201,0.1684416,-1497.366,-1133.404,-1105.175,-1319.079,5.709377,0.1907897,0.2289143,0.201431,2,2,2,2
2,1,4,2401,0.5,0.2,20,357695,0.6191634,0.6748452,0.6376205,0.774857,-2617.477,-2830.046,-2655.851,-3266.914,7.550917,0.5413709,0.7229543,0.4960639,5,6,7,5
3,1,4,2401,0.5,0.2,20,472401,0.4005631,0.4257244,0.4132971,0.4879015,-2091.96,-2213.277,-2115.536,-2552.05,9.336924,0.9097576,0.8458982,0.8128762,9,9,9,9
4,1,4,2401,0.5,0.2,20,165353,0.3029334,0.312244,0.3090529,0.3586327,-1845.252,-1906.39,-1858.7,-2190.99,8.753553,0.6572573,0.7368965,0.7279451,8,8,8,8
1,1,4,2401,1.5,0.2,20,282947,0.07360113,0.08190364,0.07718235,0.1357267,-103.4467,-283.7969,-55.53055,-1221.895,5.274486,2.328969,2.781809,1.398126,2,2,2,2
2,1,4,2401,1.5,0.2,20,285917,0.2957057,0.390049,0.3732675,0.5101001,-652.1853,-1536.23,-978.4684,-2746.915,7.268976,6.831063,11.1293,3.495005,5,6,8,5
3,1,4,2401,1.5,0.2,20,197596,0.156967,0.2154573,0.2026276,0.4276714,-429.9003,-1099.359,-695.065,-2555.305,11.61258,13.6956,15.28114,9.584021,12,12,11,14
4,1,4,2401,1.5,0.2,20,425049,0.1201893,0.1560005,0.1548766,0.3196484,-294.1435,-929.6611,-560.9726,-2210.205,9.012679,10.20432,12.66561,5.480555,8,9,9,8
1,1,4,2401,0.5,0.2,40,149947,0.1574899,0.1499347,0.1471969,0.1657708,-1473.054,-1122.946,-1094.833,-1300.492,5.148456,0.4496164,0.4715211,0.5250218,2,2,2,2
