Mod,Domain,Dimen,Sample,C_Smoothness,C_Range,Neighbors,Seed_off,MSE_Laplace,MSE_VL,MSE_VL_z,MSE_LowRank,LS_Laplace,LS_VL,LS_VL_z,LS_LowRank,Time_Laplace,Time_VL,Time_VL_z,Time_LowRank,Iter_Laplace,Iter_VL,Iter_VL_z,Iter_LowRank
3,1,2,2500,0.5,0.05,3,135249,0.2996618,0.3234247,0.3705705,0.4526461,-1721.903,-1887.532,-2032.066,-2474.115,23.5517,0.6786163,0.9819293,0.7411511,13,13,14,15
4,1,2,2500,0.5,0.05,3,409694,0.2453022,0.2707155,0.3043582,0.3936045,-1601.22,-1777.763,-1894.136,-2328.724,18.52574,0.5346096,0.6187239,0.3768816,9,9,9,9
1,1,2,2500,1.5,0.05,3,749591,0.02693678,0.0383282,0.05128853,0.08671841,1642.62,766.6173,451.3398,-487.8173,8.181964,0.1609797,0.1985695,0.1017649,2,2,2,2
2,1,2,2500,1.5,0.05,3,671418,0.2882458,0.377681,0.6103564,0.8010882,927.5548,-708.9431,-1354.53,-3281.374,13.02909,0.5524244,0.4685771,0.2741883,5,6,5,5
3,1,2,2500,1.5,0.05,3,861666,0.1056303,0.1564103,0.2714388,0.4588196,1156.082,-178.6467,-731.33,-2506.655,18.6967,0.7113323,0.9342539,0.4028072,7,8,10,7
4,1,2,2500,1.5,0.05,3,122493,0.08802319,0.1251691,0.2000416,0.4224759,1157.988,-145.1301,-640.8728,-2412.366,18.84179,0.898818,1.106277,0.7608521,9,10,10,9
1,1,2,2500,0.5,0.05,5,586408,0.0775284,0.07929249,0.07788721,0.09224229,-339.3992,-370.2303,-344.9039,-575.9317,6.487509,0.110604,0.1628792,0.07880139,2,2,2,2
2,1,2,2500,0.5,0.05,5,225526,0.5367673,0.5778971,0.6400962,0.8269882,-2229.049,-2426.957,-2438.445,-3312.059,10.17478,0.2502856,0.3459404,0.253612,5,5,5,5
3,1,2,2500,0.5,0.05,5,538120,0.3380284,0.3537051,0.3665332,0.5064861,-1798.309,-1945.354,-1898.303,-2626.681,23.16265,0.5105641,0.6534553,0.3446567,10,9,10,10
4,1,2,2500,0.5,0.05,5,95843,0.257983,0.275827,0.2731931,0.3985152,-1656.308,-1776.443,-1743.449,-2371.076,19.18332,0.5069115,0.5271659,0.3226213,8,9,8,8
1,1,2,2500,1.5,0.05,5,381281,0.02929098,0.0349472,0.03396011,0.08919538,1601.717,998.5043,1172.386,-573.9976,8.924815,0.3274214,0.415339,0.220845,2,2,2,2
2,1,2,2500,1.5,0.05,5,805974,0.236232,0.2779825,0.4440457,0.7089112,973.1781,-128.7358,-304.2379,-3099.012,7.311842,0.8560829,1.012042,0.5078793,5,6,5,5
3,1,2,2500,1.5,0.05,5,45739,0.1042589,0.1311998,0.1879542,0.4781575,1207.193,169.2231,149.1547,-2542.675,10.29299,1.184029,1.749965,0.8630574,8,8,10,9
4,1,2,2500,1.5,0.05,5,948888,0.07412757,0.102674,0.1116452,0.3701779,1244.833,232.7728,352.4092,-2258.956,17.13138,2.022553,2.576021,1.343407,8,10,10,9
1,1,2,2500,0.5,0.05,10,988866,0.08183894,0.08378819,0.08220353,0.09807649,-408.8082,-440.0978,-414.8073,-652.2762,8.333313,0.1459613,0.1813459,0.1826274,2,2,2,2
2,1,2,2500,0.5,0.05,10,557723,0.5303502,0.5493771,0.5540152,0.7112256,-2237.384,-2363.824,-2283.931,-3142.164,10.87536,0.5321887,0.8300662,0.4747877,5,5,6,5
3,1,2,2500,0.5,0.05,10,234565,0.3405984,0.3558123,0.3487812,0.4990464,-1811.618,-1945.598,-1843.076,-2642.19,16.61419,0.7131715,0.9779897,0.6004472,9,9,9,10
4,1,2,2500,0.5,0.05,10,936502,0.2418029,0.2585596,0.2461421,0.3935335,-1627.637,-1719.119,-1645.469,-2333.553,14.30175,0.5765042,0.9359522,0.5846999,8,9,9,8
1,1,2,2500,1.5,0.05,10,485606,0.02839532,0.03249096,0.03150156,0.08445509,1655.537,1235.236,1431.028,-505.7482,6.06931,0.9336243,1.102043,0.5088456,2,2,2,2
2,1,2,2500,1.5,0.05,10,61229,0.2785873,0.3261566,0.3974499,0.8655712,934.1191,94.28672,409.1497,-3287.735,10.83513,3.101336,3.732329,0.9232695,5,6,6,4
3,1,2,2500,1.5,0.05,10,288341,0.09763809,0.1087725,0.1105999,0.3298181,1143.638,499.9004,815.2773,-2158.939,13.64837,3.986833,4.674652,3.055387,9,9,10,11
4,1,2,2500,1.5,0.05,10,927436,0.07322967,0.08629694,0.08277521,0.357481,1221.971,581.4369,906.9002,-2219.57,14.79918,4.486223,3.725576,2.257913,8,9,9,8
1,1,2,2500,0.5,0.05,20,892839,0.07625607,0.07771221,0.07625667,0.09142554,-322.4773,-354.193,-322.4851,-585.6097,6.751189,0.3344595,0.2961621,0.2422161,2,2,2,2
2,1,2,2500,0.5,0.05,20,510310,0.5143187,0.5292029,0.5176076,0.6930941,-2215.916,-2346.299,-2218.093,-3129.643,12.71839,0.5990484,0.8569939,0.7110016,5,5,6,5
3,1,2,2500,0.5,0.05,20,759291,0.313764,0.3331184,0.3163675,0.4577637,-1816.192,-1957.258,-1821.127,-2504.75,36.77154,2.417979,2.817551,2.654587,19,19,19,24
4,1,2,2500,0.5,0.05,20,245127,0.2365421,0.2398195,0.236759,0.3624634,-1595.648,-1651.021,-1596.084,-2254.684,20.87937,1.42594,1.318249,0.8919163,8,9,8,8
1,1,2,2500,1.5,0.05,20,291356,0.0267143,0.03120079,0.02750623,0.08478424,1662.907,1250.6,1626.252,-525.2015,5.446983,3.377851,4.129568,1.501746,2,2,2,2
2,1,2,2500,1.5,0.05,20,78193,0.262504,0.2932001,0.2760694,0.4526996,900.1085,170.274,731.1079,-2646.408,12.3269,7.91823,10.22339,3.632939,5,6,6,5
3,1,2,2500,1.5,0.05,20,805250,0.1368135,0.1461292,0.1602626,0.4786904,1181.778,506.052,1038.342,-2415.263,18.31223,18.19871,19.23837,9.956095,10,11,10,11
4,1,2,2500,1.5,0.05,20,683756,0.07935975,0.09182302,0.08249576,0.3506405,1198.005,598.6713,1110.012,-2201.185,14.74357,13.65503,16.43782,7.577767,8,9,9,8
1,1,2,2500,0.5,0.05,40,155028,0.07829981,0.07971143,0.07830001,0.09222782,-351.3576,-383.6849,-351.3345,-635.1147,7.881177,0.7267921,0.6818564,0.5635014,2,2,2,2
2,1,2,2500,0.5,0.05,40,84743,0.5131345,0.5400041,0.5145355,0.6751259,-2204.498,-2391.092,-2205.26,-3158.447,11.66826,1.795949,2.28263,1.31576,5,5,6,5
3,1,2,2500,0.5,0.05,40,206331,0.3171118,0.3334237,0.3188671,0.4540427,-1772.924,-1899.721,-1774.905,-2481.541,26.16961,3.747821,4.040395,4.650562,12,11,11,13
4,1,2,2500,0.5,0.05,40,935874,0.2367753,0.2542358,0.2370143,0.3561915,-1576.839,-1693.39,-1576.993,-2249.558,18.19093,2.461401,2.880724,2.250638,8,9,8,8
1,1,2,2500,1.5,0.05,40,573264,0.02776706,0.03266226,0.02777182,0.08342333,1607.185,1130.178,1602.491,-663.3604,9.352635,9.261675,11.22375,5.979105,2,2,2,2
2,1,2,2500,1.5,0.05,40,810380,0.2457253,0.2568545,0.2600237,0.4031762,918.5466,29.56738,879.9397,-2360.932,8.187862,28.40967,35.74915,14.14697,5,6,6,5
3,1,2,2500,1.5,0.05,40,570823,0.1218445,0.1364773,0.1250514,0.3451215,1116.813,392.7483,1100.943,-2162.143,16.60603,36.82891,47.2205,27.2776,7,8,8,8
4,1,2,2500,1.5,0.05,40,300073,0.08391471,0.1011857,0.0836769,0.2592345,1178.501,523.4628,1159.89,-1774.997,15.6566,34.85214,42.16517,24.91296,8,8,8,8
1,1,2,2500,0.5,0.05,60,874825,0.07935817,0.08126348,0.07935818,0.09360799,-377.1581,-403.1568,-377.1506,-642.7652,8.079098,1.276837,1.23963,1.078731,2,2,2,2
2,1,2,2500,0.5,0.05,60,269476,0.4932034,0.5194882,0.4928335,0.6203293,-2228.153,-2439.272,-2228.062,-2986.715,11.35374,3.127212,3.382874,3.14988,5,5,5,5
3,1,2,2500,0.5,0.05,60,180629,0.3232512,0.3443193,0.3229685,0.4360649,-1803.636,-1946.181,-1802.941,-2552.085,15.97206,7.206833,6.24832,7.357726,11,11,10,11
4,1,2,2500,0.5,0.05,60,93139,0.2424715,0.2573405,0.2424775,0.3525569,-1642.221,-1767.584,-1642.296,-2310.364,9.694936,4.759346,3.993544,4.297399,8,8,8,8
1,1,2,2500,1.5,0.05,60,803062,0.02935664,0.03315654,0.02932466,0.07747767,1573.932,1127.832,1574.626,-565.9038,7.130182,15.71623,19.64492,12.77788,2,2,2,2
2,1,2,2500,1.5,0.05,60,582974,0.2736283,0.3004265,0.282775,0.3961016,923.5051,-18.16184,908.4446,-2363.283,12.99055,48.48248,70.81135,32.82039,5,6,7,5
3,1,2,2500,1.5,0.05,60,486134,0.1087574,0.1266917,0.1100337,0.2245154,1116.467,320.5893,1106.549,-1674.442,15.55106,68.94872,81.53873,44.94529,7,8,8,7
4,1,2,2500,1.5,0.05,60,452811,0.07232676,0.08345465,0.07191516,0.2106798,1208.209,497.3438,1208.682,-1604.904,16.88292,66.80362,82.41525,51.90614,8,9,8,8
1,1,2,2500,0.5,0.05,1,137658,0.07724946,0.08474427,0.0917732,0.09196018,-334.9703,-458.0612,-561.8588,-567.5989,8.385278,0.08050203,0.1329186,0.09248376,2,2,2,2
2,1,2,2500,0.5,0.05,1,949940,0.5764915,0.7064043,0.8559776,0.8561123,-2323.478,-2789.995,-3355.235,-3354.467,15.05729,0.2286234,0.3213706,0.1552069,5,4,4,4
3,1,2,2500,0.5,0.05,1,514711,0.3441694,0.4373182,0.5401891,0.5401037,-1874.258,-2275.61,-2721.14,-2719.931,19.48697,0.4661419,0.8053842,0.4567215,9,8,9,9
4,1,2,2500,0.5,0.05,1,647166,0.253556,0.3253617,0.4005002,0.4021513,-1650.036,-2053.239,-2389.556,-2406.591,17.7558,0.4214146,0.5835345,0.4230969,9,9,9,9
1,1,2,2500,1.5,0.05,1,525173,0.02807282,0.05917306,0.09306126,0.09321175,1613.874,96.07934,-579.5695,-598.1071,8.244591,0.1189761,0.1358938,0.08546615,2,2,2,2
2,1,2,2500,1.5,0.05,1,328238,0.2451925,0.3977796,0.815629,0.8156378,922.9808,-1185.674,-3292.684,-3291.6,12.79782,0.259165,0.2432261,0.1467478,5,5,4,4
3,1,2,2500,1.5,0.05,1,763805,0.1094553,0.2582386,0.5842265,0.5943953,1139.165,-1050.895,-2670.946,-2677.996,24.68844,0.6234739,1.293624,0.875252,12,12,14,14
4,1,2,2500,1.5,0.05,1,249910,0.0780604,0.1660991,0.3667785,0.3630998,1200.288,-772.8293,-2259.588,-2243.219,14.62058,0.4993374,0.6716907,0.3383458,8,8,8,8
1,1,2,2500,0.5,0.05,3,601696,0.08165135,0.08404996,0.08639252,0.09629571,-412.936,-453.6832,-482.1409,-623.9349,5.716837,0.1314619,0.1686182,0.116189,2,2,2,2
2,1,2,2500,0.5,0.05,3,614017,0.5605439,0.6003489,0.683049,0.7483259,-2231.415,-2549.788,-2699.617,-3208.126,8.440984,0.244972,0.3904648,0.1836619,5,5,5,5
3,1,2,2500,0.5,0.05,3,504678,0.3002023,0.3343162,0.3838147,0.4845806,-1745.756,-1935.537,-2048.328,-2525.556,16.71506,0.6969638,1.195325,0.6887453,9,9,10,11
4,1,2,2500,0.5,0.05,3,661830,0.2460551,0.2720687,0.2895621,0.3705004,-1630.635,-1807.392,-1853.169,-2237.316,13.47267,0.5376194,0.7362757,0.4029827,8,9,8,8
1,1,2,2500,1.5,0.05,3,199737,0.02998009,0.04251166,0.05769102,0.09086958,1599.275,680.0347,302.1855,-565.2906,7.740787,0.2579551,0.2977514,0.1318047,2,2,2,2
2,1,2,2500,1.5,0.05,3,131662,0.2279032,0.318802,0.5937968,0.7062821,925.6502,-616.2237,-1352.376,-3100.602,8.170589,0.4580274,0.4594593,0.2713499,5,6,5,5
3,1,2,2500,1.5,0.05,3,851038,0.1179022,0.1831949,0.3020626,0.5082233,1131.886,-264.7673,-821.043,-2611.264,17.88634,0.6463325,0.8416984,0.4732659,7,8,9,7
4,1,2,2500,1.5,0.05,3,348693,0.07446717,0.1139873,0.1743348,0.3421164,1221.277,-106.2398,-560.1999,-2181.938,19.42848,0.8769257,1.353262,0.6231413,8,9,10,8
1,1,2,2500,0.5,0.05,5,175634,0.07723198,0.07911337,0.07749785,0.09022345,-337.3313,-374.9637,-342.2284,-546.4381,8.471326,0.1269078,0.1784167,0.08069897,2,2,2,2
2,1,2,2500,0.5,0.05,5,714196,0.5220686,0.5600895,0.5989417,0.7538822,-2224.897,-2388.577,-2420.815,-3212.497,9.867544,0.2361143,0.531781,0.2570584,5,5,5,4
3,1,2,2500,0.5,0.05,5,756764,0.312999,0.3272289,0.3410191,0.4581462,-1769.205,-1859.536,-1857.641,-2485.648,24.55073,0.4863954,0.7141497,0.5223751,12,12,13,15
4,1,2,2500,0.5,0.05,5,73841,0.2409736,0.2566472,0.2539705,0.3717506,-1592.73,-1695.533,-1663.474,-2270.123,18.76097,0.5046103,0.6037297,0.6357036,8,9,9,8
1,1,2,2500,1.5,0.05,5,402774,0.02827733,0.03434654,0.03346533,0.09199096,1646.122,1019.809,1169.638,-569.7945,7.622801,0.3252127,0.3564453,0.2171664,2,2,2,2
2,1,2,2500,1.5,0.05,5,729192,0.2622655,0.3289382,0.5433307,0.91949,897.2258,-287.1236,-458.5066,-3490.73,16.52481,0.9353566,1.229822,0.5677841,5,6,6,5
3,1,2,2500,1.5,0.05,5,617108,0.1341213,0.1698027,0.2333172,0.4877069,1010.521,42.66609,-21.11148,-2670.339,15.74971,1.546207,1.963412,0.7600243,7,8,9,7
4,1,2,2500,1.5,0.05,5,767195,0.07712921,0.09423306,0.1025172,0.3209498,1158.154,279.3293,391.6471,-2103.347,19.73743,1.620876,2.149734,1.097221,8,10,11,8
1,1,2,2500,0.5,0.05,10,319587,0.07544355,0.07738079,0.07562655,0.09020455,-304.8632,-340.5733,-308.1868,-558.3446,7.606042,0.1977308,0.2900565,0.09851432,2,2,2,2
2,1,2,2500,0.5,0.05,10,675435,0.5453634,0.5718961,0.571986,0.7200698,-2211.782,-2363.645,-2247.949,-3135.701,13.98867,0.3887184,0.5644231,0.2881894,5,5,5,4
3,1,2,2500,0.5,0.05,10,422079,0.3163312,0.3311433,0.3258067,0.451028,-1749.309,-1863.51,-1770.083,-2466.84,29.89304,0.754864,1.147581,1.260164,15,15,14,17
4,1,2,2500,0.5,0.05,10,445966,0.2406048,0.2538567,0.2425506,0.3981343,-1604.8,-1708.493,-1607.605,-2347.163,14.2019,0.779253,0.9310322,0.5731778,9,9,9,8
1,1,2,2500,1.5,0.05,10,744661,0.02866686,0.03299373,0.0315307,0.08553229,1594.56,1159.703,1415.017,-493.507,6.418998,0.8830163,1.037086,0.4460173,2,2,2,2
2,1,2,2500,1.5,0.05,10,562921,0.2484645,0.2467777,0.2986021,0.524625,928.2539,178.2186,473.3144,-2859.266,11.38674,2.757917,3.108714,1.006604,5,6,6,4
3,1,2,2500,1.5,0.05,10,313889,0.103763,0.1215436,0.1231692,0.3729493,1142.231,452.0355,804.9444,-2250.078,29.22255,6.959888,9.049157,4.901416,16,16,16,18
4,1,2,2500,1.5,0.05,10,331508,0.06837946,0.0807273,0.0759161,0.3446529,1244.376,597.2345,939.1745,-2222.135,12.03261,4.010132,4.813336,2.063797,9,10,11,8
1,1,2,2500,0.5,0.05,20,500462,0.07568748,0.0770674,0.07570158,0.08843718,-312.1464,-338.23,-312.5575,-537.0061,7.864676,0.2324541,0.3621783,0.2170277,2,2,2,2
2,1,2,2500,0.5,0.05,20,819964,0.5796819,0.5918389,0.592713,0.8117668,-2237.36,-2401.254,-2254.163,-3357.165,13.71031,0.7341409,1.164818,0.5324624,5,5,6,5
3,1,2,2500,0.5,0.05,20,348194,0.3454163,0.3611023,0.3487728,0.5313905,-1879.225,-1995.039,-1887.389,-2696.949,16.57652,0.781733,0.8634348,0.8688571,7,8,8,8
4,1,2,2500,0.5,0.05,20,309049,0.2666678,0.2789654,0.2669413,0.4164192,-1691.623,-1793.78,-1692.001,-2452.633,15.82235,0.9138148,1.221915,0.9058208,8,9,8,8
1,1,2,2500,1.5,0.05,20,610955,0.02635832,0.03065558,0.02730035,0.08457827,1637.083,1244.346,1593.123,-534.6846,8.000648,2.924859,3.942505,1.552514,2,2,2,2
2,1,2,2500,1.5,0.05,20,505324,0.2526907,0.283376,0.2824941,0.748406,864.6637,177.3389,727.6191,-3117.836,12.48144,9.163107,14.46936,5.270473,5,6,7,5
3,1,2,2500,1.5,0.05,20,300553,0.09348176,0.1022964,0.1043146,0.338585,1179.738,619.3471,1088.595,-2124.011,20.11813,16.90756,18.33912,9.457424,11,11,10,10
4,1,2,2500,1.5,0.05,20,678929,0.07183178,0.08382253,0.07744415,0.2879957,1198.978,600.4387,1132.649,-1975.841,17.80622,14.36762,16.34147,8.029695,8,9,8,8
1,1,2,2500,0.5,0.05,40,665409,0.0752174,0.07652992,0.07521725,0.08928603,-309.6319,-333.4494,-309.6429,-561.1221,8.398296,0.7491484,0.8474989,0.5578797,2,2,2,2
2,1,2,2500,0.5,0.05,40,811951,0.5259231,0.54685,0.5272007,0.6923807,-2275.349,-2492.192,-2277.119,-3119.811,8.776278,1.711788,2.351562,1.363409,5,5,6,5
3,1,2,2500,0.5,0.05,40,856887,0.3094454,0.3275642,0.3107827,0.4685259,-1746.918,-1861.34,-1748.36,-2512.709,23.07416,2.699342,2.957372,3.334898,11,11,11,11
4,1,2,2500,0.5,0.05,40,90044,0.2367943,0.2487009,0.236889,0.3514693,-1608.006,-1691.758,-1608.22,-2226.65,12.47562,2.757396,3.174211,2.279726,8,8,8,8
1,1,2,2500,1.5,0.05,40,884408,0.02990738,0.0340741,0.0299818,0.08358795,1606.587,1141.369,1599.92,-592.3092,7.66656,9.140406,9.982777,5.986368,2,2,2,2
2,1,2,2500,1.5,0.05,40,921054,0.2305566,0.2551722,0.2328002,0.4457168,897.8625,103.6302,876.3486,-2587.335,11.34763,25.96704,37.58792,15.59211,5,6,7,5
3,1,2,2500,1.5,0.05,40,644557,0.1225474,0.1361465,0.1262261,0.2898328,1189.223,482.2504,1164.258,-1974.235,18.23711,39.17714,54.88117,25.09558,8,9,10,8
4,1,2,2500,1.5,0.05,40,793855,0.0824826,0.09906268,0.08289941,0.3023367,1173.673,535.2053,1160.862,-2137.498,12.29373,40.46096,40.46633,21.55064,8,9,8,8
1,1,2,2500,0.5,0.05,60,704614,0.07647322,0.07768036,0.07647259,0.08915283,-323.6618,-352.5043,-323.6533,-591.8931,6.647698,1.211056,1.423446,1.012136,2,2,2,2
2,1,2,2500,0.5,0.05,60,872899,0.5252879,0.5481311,0.5239127,0.6856141,-2239.344,-2448.927,-2238.448,-3168.613,14.84174,3.275879,3.948463,2.805894,5,5,6,5
3,1,2,2500,0.5,0.05,60,533040,0.3283025,0.3473612,0.3280956,0.4216016,-1849.525,-1996.71,-1849.247,-2517.91,14.92469,5.379762,5.17202,5.013824,8,8,8,8
4,1,2,2500,0.5,0.05,60,374823,0.2499303,0.2688663,0.2499311,0.359179,-1634.992,-1783.78,-1634.839,-2343.103,15.45067,4.968337,5.261906,4.51112,8,8,8,8
1,1,2,2500,1.5,0.05,60,684669,0.0285083,0.03422332,0.02852009,0.07771215,1602.366,1084.449,1600.512,-465.0592,6.630127,16.19657,20.11329,13.52536,2,2,2,2
2,1,2,2500,1.5,0.05,60,167268,0.2298823,0.2496213,0.2340239,0.3475176,961.9758,47.58353,952.0311,-2128.075,9.318778,51.83935,62.64545,32.41002,5,6,6,5
3,1,2,2500,1.5,0.05,60,970896,0.1096281,0.1225641,0.1133184,0.2519601,1129.566,407.4383,1123.369,-1733.566,18.84402,64.84911,81.54294,44.49632,7,8,8,7
4,1,2,2500,1.5,0.05,60,596018,0.07343408,0.08744344,0.07364272,0.2292791,1212.866,450.152,1204.289,-1607.901,13.86082,83.61473,83.33353,51.75309,8,10,8,8
1,1,2,2500,0.5,0.05,1,891290,0.07843056,0.08553899,0.09270287,0.09265259,-356.1245,-470.2096,-574.6418,-574.9169,4.896871,0.07137108,0.1019773,0.05088282,2,2,2,2
2,1,2,2500,0.5,0.05,1,485599,0.5670381,0.6700895,0.8066936,0.801216,-2284.038,-2771.842,-3278.832,-3263.608,10.86722,0.1605213,0.2891541,0.1838243,5,4,4,4
3,1,2,2500,0.5,0.05,1,478048,0.325063,0.4077615,0.5167605,0.5170544,-1861.554,-2242.186,-2676.087,-2680.007,19.2556,0.3753502,0.6904697,0.4039919,9,9,11,11
4,1,2,2500,0.5,0.05,1,183866,0.2420922,0.3114611,0.4111702,0.4099026,-1653.083,-1998.063,-2429.611,-2428.813,26.1442,0.4960904,0.7737885,0.486187,9,8,8,8
1,1,2,2500,1.5,0.05,1,519959,0.02767603,0.05788978,0.09005105,0.08981184,1644.915,144.2641,-538.1792,-533.0185,6.525018,0.1471486,0.1870437,0.1007278,2,2,2,2
2,1,2,2500,1.5,0.05,1,695906,0.2561653,0.3952004,0.7461363,0.741971,954.3323,-1086.396,-3184.952,-3163.729,10.25345,0.3164613,0.3558979,0.181808,5,5,4,4
3,1,2,2500,1.5,0.05,1,315091,0.1260314,0.2106766,0.4367595,0.4309199,1135.332,-805.0959,-2507.042,-2483.271,12.52825,0.4377074,0.63572,0.5325756,8,8,11,11
4,1,2,2500,1.5,0.05,1,240203,0.06692747,0.1432411,0.3755782,0.3679283,1218.142,-600.2163,-2269.071,-2243.297,17.56163,0.544826,0.7331953,0.3963695,8,8,7,7
1,1,2,2500,0.5,0.05,3,892641,0.07706733,0.07956732,0.08304464,0.09166402,-332.3731,-379.2185,-423.8452,-561.17,9.442386,0.1105692,0.1622374,0.1284964,2,2,2,2
2,1,2,2500,0.5,0.05,3,398229,0.5327886,0.5996989,0.7001072,0.7967389,-2277.855,-2547.92,-2726.041,-3273.379,11.34932,0.3454771,0.4318979,0.1729302,5,5,5,4
3,1,2,2500,0.5,0.05,3,830312,0.3485159,0.3887988,0.4339566,0.5337951,-1819.963,-2063.117,-2186.117,-2723.757,23.36262,0.4086392,0.5656247,0.3576078,9,9,9,9
4,1,2,2500,0.5,0.05,3,688593,0.2400549,0.2584251,0.287426,0.3750158,-1610.456,-1747.364,-1871.668,-2294.349,17.61042,0.6402507,0.5775075,0.4069529,9,10,9,9
1,1,2,2500,1.5,0.05,3,865819,0.02879287,0.03917163,0.05267885,0.08728816,1566.13,703.3141,384.2707,-538.8195,9.372142,0.2650006,0.3023944,0.1955857,2,2,2,2
2,1,2,2500,1.5,0.05,3,603248,0.2436762,0.3166482,0.6516812,0.8374472,937.124,-702.9827,-1390.612,-3393.657,13.59048,0.6502059,0.68835,0.3660133,5,6,5,4
3,1,2,2500,1.5,0.05,3,243481,0.1139647,0.1711586,0.2807344,0.4496633,1129.507,-252.7274,-807.7908,-2521.194,17.05886,0.7241569,1.094614,0.4267292,7,8,9,6
4,1,2,2500,1.5,0.05,3,165183,0.07359262,0.1174406,0.1881041,0.398201,1184.347,-174.1748,-660.8794,-2409.023,19.01948,0.9336252,1.023197,0.4735029,8,9,9,7
1,1,2,2500,0.5,0.05,5,273035,0.08007056,0.08182712,0.0803851,0.0960399,-379.5977,-408.7012,-385.74,-625.3111,7.42846,0.1175759,0.1945572,0.07927346,2,2,2,2
2,1,2,2500,0.5,0.05,5,957717,0.5001639,0.5350339,0.5699459,0.7009435,-2219.181,-2401.804,-2387.844,-3127.978,12.60143,0.2916887,0.4079518,0.2192121,5,5,5,4
3,1,2,2500,0.5,0.05,5,740647,0.3349257,0.3539451,0.3691512,0.52494,-1863.867,-1986.972,-1963.352,-2679.892,20.33787,0.4841568,0.8465219,0.4665372,9,9,10,10
4,1,2,2500,0.5,0.05,5,461509,0.2497599,0.2609466,0.2633051,0.3820738,-1628.014,-1713.938,-1698.896,-2284.402,16.01645,0.5047677,0.8834286,0.4214566,8,9,9,8
1,1,2,2500,1.5,0.05,5,760074,0.0270941,0.03369449,0.03168263,0.09058091,1645.797,1044.156,1224.847,-568.6129,5.832594,0.3326733,0.3732588,0.2202337,2,2,2,2
2,1,2,2500,1.5,0.05,5,894160,0.2676046,0.3237898,0.5044796,0.88156,940.2408,-257.229,-470.2055,-3360.712,13.01335,0.9820607,1.098581,0.5172997,5,6,6,5
3,1,2,2500,1.5,0.05,5,368587,0.1370641,0.1785449,0.2287809,0.5208668,1083.294,61.75773,63.95068,-2632.179,15.5878,1.484386,2.073247,0.9305837,8,9,11,8
4,1,2,2500,1.5,0.05,5,848533,0.08254808,0.1071656,0.1227351,0.3661659,1172.84,163.7176,283.3153,-2235.288,10.8925,1.253966,1.494512,0.7489305,8,9,10,8
1,1,2,2500,0.5,0.05,10,627221,0.07543895,0.07674501,0.075696,0.08877854,-304.4837,-327.7976,-307.98,-531.6807,6.758676,0.1026554,0.1499569,0.1072638,2,2,2,2
2,1,2,2500,0.5,0.05,10,624281,0.5402262,0.5641211,0.5814743,0.8179494,-2269.041,-2416.655,-2317.37,-3305.154,14.02001,0.3405142,0.3696368,0.2782547,5,6,6,5
3,1,2,2500,0.5,0.05,10,736369,0.2829433,0.2972008,0.2942843,0.43114,-1724.56,-1799.463,-1747.441,-2459.506,40.98069,1.056398,1.415164,0.8845563,18,17,17,17
