Mod,Domain,Dimen,Sample,C_Smoothness,C_Range,Neighbors,Seed_off,MSE_Laplace,MSE_VL,MSE_VL_z,MSE_LowRank,LS_Laplace,LS_VL,LS_VL_z,LS_LowRank,Time_Laplace,Time_VL,Time_VL_z,Time_LowRank,Iter_Laplace,Iter_VL,Iter_VL_z,Iter_LowRank
1,1,1,2500,0.5,0.05,60,522660,0.02006864,0.02006864,0.02006865,0.04721328,2115.433,2115.433,2115.433,119.3024,6.283822,1.296938,1.264372,1.388413,2,2,2,2
2,1,1,2500,0.5,0.05,60,980078,0.1390645,0.1390645,0.1453957,0.1494522,1730.233,1730.233,1727.796,-602.8167,12.6522,3.074533,3.054439,2.796509,5,5,6,5
3,1,1,2500,0.5,0.05,60,149610,0.06803923,0.06803923,0.06582645,0.09725835,1853.974,1853.974,1854.463,-405.0599,16.25014,5.059539,6.159418,6.283704,9,9,9,9
4,1,1,2500,0.5,0.05,60,115682,0.04142543,0.04142543,0.0414853,0.07884542,1830.212,1830.212,1830.099,-410.8355,13.32971,5.226345,4.451386,4.989693,8,8,8,8
1,1,1,2500,1.5,0.05,60,198811,0.001856681,0.001856681,0.002128805,0.002281804,13500.49,13500.49,13479.4,5579.026,7.785744,18.97095,19.17576,14.03764,2,2,2,2
2,1,1,2500,1.5,0.05,60,490705,0.04958094,0.04958094,0.1031151,0.04967698,13404.17,13404.18,13388.73,5572.506,12.36614,45.99067,50.72357,34.40687,5,5,5,5
3,1,1,2500,1.5,0.05,60,209725,0.01636452,0.01636452,0.1604745,0.01649593,13482.79,13482.8,13446.58,5696.664,16.02899,76.04993,67.23363,54.29304,8,8,7,8
4,1,1,2500,1.5,0.05,60,184388,0.00859193,0.00859193,0.01510649,0.008622847,13542.06,13542.06,13514.14,5554.141,13.11664,77.46466,78.13048,56.18008,8,8,8,8
1,1,1,2500,0.5,0.05,1,25791,0.02140922,0.02140922,0.09080193,0.09043158,2088.485,2088.485,-548.5037,-559.6581,7.938208,0.0743854,0.1317081,0.08257985,2,2,2,2
2,1,1,2500,0.5,0.05,1,752636,0.1507441,0.1507441,0.8992479,0.8634712,1710.498,1710.498,-3422.316,-3374.766,11.24207,0.2483137,0.2777324,0.1688788,5,5,4,5
3,1,1,2500,0.5,0.05,1,843984,0.0697941,0.0697941,0.5074954,0.4955556,1739.28,1739.28,-2729.044,-2706.655,12.78079,0.2970848,0.2736421,0.3008087,7,7,5,6
4,1,1,2500,0.5,0.05,1,167396,0.04982668,0.04982668,0.3620497,0.3568731,1822.358,1822.358,-2246.255,-2211.813,14.40459,0.2888434,0.3982675,0.2305014,7,7,7,7
1,1,1,2500,1.5,0.05,1,882273,0.002687746,0.01373754,0.1093048,0.1065275,13487.06,9265.606,-802.9188,-759.305,7.859166,0.1148231,0.128108,0.1138699,2,2,2,2
2,1,1,2500,1.5,0.05,1,495701,0.03107274,0.2519279,0.462818,0.3924854,13479.22,8919.102,-2745.735,-2365.856,12.59419,0.1971018,0.2769976,0.1792724,5,4,4,4
3,1,1,2500,1.5,0.05,1,660283,0.01071271,0.1409035,0.392852,0.3587284,13484,8893.516,-2364.058,-2101.675,16.104,0.2072546,0.2630732,0.1663592,7,6,6,6
4,1,1,2500,1.5,0.05,1,62041,0.007812262,0.08065161,0.4259019,0.3543053,13502.16,9064.246,-2503.35,-2235.246,15.64891,0.3281841,0.375638,0.2253156,8,8,8,8
1,1,1,2500,0.5,0.05,3,975441,0.02157626,0.02157626,0.03050202,0.08686314,2052.641,2052.641,1901.599,-519.665,6.943823,0.1478145,0.1812565,0.1560643,2,2,2,2
2,1,1,2500,0.5,0.05,3,99475,0.154187,0.154187,0.4251677,0.5165663,1674.509,1674.509,1616.203,-2747.425,12.53184,0.1956112,0.2249765,0.1964247,5,5,4,5
3,1,1,2500,0.5,0.05,3,958699,0.07052996,0.07052996,0.2008152,0.3493416,1825.532,1825.532,1710.531,-2165.524,17.07789,0.3794746,0.4289246,0.2600033,7,7,6,7
4,1,1,2500,0.5,0.05,3,512025,0.04526905,0.04526905,0.1355401,0.3066405,1839.335,1839.335,1707.3,-2149.292,13.82161,0.3697319,0.520756,0.2517705,7,7,7,7
1,1,1,2500,1.5,0.05,3,879732,0.002584245,0.002589822,0.5949281,0.07472728,13544.1,13535.44,8602.865,-106.9578,6.665094,0.1804023,0.1936572,0.1587846,2,2,2,2
2,1,1,2500,1.5,0.05,3,966965,0.03810606,0.0378263,3.921023,1.689465,13443.87,13436.76,8514.433,-4015.588,11.47383,0.6389771,0.4284208,0.3238838,6,6,4,5
3,1,1,2500,1.5,0.05,3,419049,0.00992071,0.009833733,0.367867,0.2342464,13434.21,13426.69,8834.832,-1410.518,15.589,0.4526918,0.5889635,0.3846941,6,6,5,6
4,1,1,2500,1.5,0.05,3,29093,0.0061986,0.006232389,0.9516088,0.210365,13482.05,13475.07,8667.121,-1566.547,13.42472,0.5432303,0.5706539,0.333303,7,6,6,7
1,1,1,2500,0.5,0.05,5,286972,0.02105125,0.02105125,0.02470217,0.09411958,2061.453,2061.453,1993.053,-776.4763,5.857165,0.1046357,0.1429946,0.0990274,2,2,2,2
2,1,1,2500,0.5,0.05,5,166473,0.1606308,0.1606308,0.4761942,0.6881669,1642.568,1642.568,1601.149,-2983.57,10.47322,0.2472842,0.2722781,0.2118161,5,5,4,5
3,1,1,2500,0.5,0.05,5,286032,0.09323938,0.09323938,0.3571149,0.7018047,1784.524,1784.524,1700.917,-3030.672,15.35804,0.3039575,0.3847539,0.2300186,8,8,6,7
4,1,1,2500,0.5,0.05,5,782606,0.03937382,0.03937382,0.07607061,0.3101335,1877.766,1877.766,1770.489,-1888.757,15.78736,0.3971922,0.5891075,0.4089618,8,8,8,8
1,1,1,2500,1.5,0.05,5,892163,0.001884402,0.001883338,0.4132032,0.06850469,13499.97,13499.96,13311.85,-5.448822,6.270346,0.2693613,0.3022087,0.2180574,2,2,2,2
2,1,1,2500,1.5,0.05,5,264319,0.07308533,0.0730834,1.181611,0.1964578,13442.63,13442.89,13346.35,-1185.856,12.28956,0.8453004,0.7580214,0.681221,5,5,4,5
3,1,1,2500,1.5,0.05,5,639776,0.02286176,0.02286589,0.9546622,0.6400429,13464.67,13464.57,13338.44,-2430.825,15.29588,0.916846,0.8824961,0.6070149,8,7,6,6
4,1,1,2500,1.5,0.05,5,318587,0.007137475,0.007136921,0.3444707,0.1827393,13431.34,13431.31,13293.8,-1017.692,12.31758,0.8759739,0.8440177,0.8314493,7,7,5,7
1,1,1,2500,0.5,0.05,10,527480,0.01906191,0.01906191,0.01992304,0.08881167,2143.533,2143.533,2127.266,-714.5533,5.521285,0.1261933,0.1672645,0.1286626,2,2,2,2
2,1,1,2500,0.5,0.05,10,407194,0.1473127,0.1473127,0.4279723,0.5127058,1654.515,1654.515,1614.093,-2735.882,7.518507,0.2688277,0.3029628,0.2156694,5,5,5,5
3,1,1,2500,0.5,0.05,10,559839,0.07508464,0.07508464,0.1764522,0.5611233,1710.877,1710.877,1666.579,-2637.349,13.04002,0.3895099,0.448772,0.316942,8,8,7,7
4,1,1,2500,0.5,0.05,10,553980,0.04808258,0.04808258,0.06643616,0.2531661,1806.39,1806.39,1752.2,-1915.121,12.4883,0.4505465,0.5990765,0.4560361,8,8,8,8
1,1,1,2500,1.5,0.05,10,900044,0.002509588,0.002509586,0.1850245,0.0627113,13514.89,13514.9,13423.03,533.4651,6.029455,0.7835262,0.9746025,0.6597574,2,2,2,2
2,1,1,2500,1.5,0.05,10,757619,0.05436303,0.054363,1.012223,0.2728409,13503.8,13503.8,13478.28,-939.7235,14.24277,1.98617,1.787535,1.721298,5,5,4,5
3,1,1,2500,1.5,0.05,10,474815,0.00928382,0.009283821,0.4778637,0.07329417,13458.61,13458.61,13399.42,245.4468,25.64315,6.833583,4.392919,4.074938,16,16,10,13
4,1,1,2500,1.5,0.05,10,283726,0.007819658,0.00781966,0.4815709,0.1316605,13505.26,13505.26,13433.83,-679.4256,13.32461,2.909507,3.368937,2.272395,8,8,7,8
1,1,1,2500,0.5,0.05,20,270307,0.02006685,0.02006685,0.02009977,0.07221879,2160.906,2160.906,2161.105,-353.2938,6.894956,0.2381456,0.2748377,0.2317305,2,2,2,2
2,1,1,2500,0.5,0.05,20,167568,0.1382065,0.1382065,0.1884605,0.2647107,1685.297,1685.297,1659.38,-1685.196,8.478329,0.7444367,0.783293,0.7326522,5,5,5,5
3,1,1,2500,0.5,0.05,20,658992,0.09295658,0.09295658,0.1586122,0.278846,1700.461,1700.461,1668.655,-1723.976,13.3206,0.941776,1.041539,0.9426248,8,8,8,8
4,1,1,2500,0.5,0.05,20,931418,0.04883395,0.04883395,0.05013795,0.1993296,1817.731,1817.731,1809.475,-1586.145,13.31587,0.7264237,0.9644463,0.9812183,7,6,7,7
1,1,1,2500,1.5,0.05,20,146959,0.001990599,0.001990599,0.03690338,0.02591794,13543.96,13543.96,13445.78,1627.689,7.333967,2.688218,2.992931,1.952971,2,2,2,2
2,1,1,2500,1.5,0.05,20,657685,0.040763,0.040763,0.7247657,0.05178634,13501.7,13501.7,13474.08,1139.635,10.33595,6.965603,6.239593,5.316001,5,5,4,5
3,1,1,2500,1.5,0.05,20,348582,0.01279836,0.01279836,0.3085033,0.04301873,13452.96,13452.96,13390.6,1736.001,14.42054,9.28722,10.1455,6.726017,8,7,7,7
4,1,1,2500,1.5,0.05,20,16967,0.005906781,0.005906781,0.3415301,0.03934884,13515.15,13515.15,13454.9,2014.9,15.38457,15.12422,8.935887,8.901539,11,11,6,9
1,1,1,2500,0.5,0.05,40,778878,0.02123573,0.02123573,0.02123617,0.05719289,2098.959,2098.959,2098.942,-31.53636,6.439777,0.5879571,0.5924511,0.6512461,2,2,2,2
2,1,1,2500,0.5,0.05,40,843923,0.16947,0.16947,0.2218631,0.2424064,1661.101,1661.101,1645.758,-1416.848,11.16112,1.626038,1.922953,1.592259,5,5,6,5
3,1,1,2500,0.5,0.05,40,824664,0.06788276,0.06788276,0.06979998,0.1163763,1748.511,1748.511,1744.356,-804.5799,17.45094,2.877271,2.579455,2.754573,9,9,9,8
4,1,1,2500,0.5,0.05,40,132148,0.0480652,0.0480652,0.04815167,0.1171819,1822.308,1822.308,1821.859,-917.2822,10.55847,2.286573,2.522502,2.439212,7,7,8,7
1,1,1,2500,1.5,0.05,40,76315,0.002259719,0.002259719,0.0066359,0.005617316,13574.02,13574.02,13512.54,4359.602,7.121429,9.559104,10.66048,7.182779,2,2,2,2
2,1,1,2500,1.5,0.05,40,987995,0.05165476,0.05165476,0.3467247,0.05114392,13398.99,13398.99,13377.83,3662.456,12.60892,23.52118,19.94617,17.0538,5,5,4,5
3,1,1,2500,1.5,0.05,40,818280,0.01224842,0.01224842,0.061335,0.01344632,13509.93,13509.93,13468.24,4468.407,11.08442,33.97085,35.55867,22.96314,7,7,7,7
4,1,1,2500,1.5,0.05,40,941139,0.007710272,0.007710272,0.04971528,0.009855444,13513.67,13513.67,13459.96,4184.275,12.05363,36.83615,33.55209,26.13191,8,8,7,8
1,1,1,2500,0.5,0.05,60,344561,0.01841158,0.01841158,0.01841159,0.04429739,2147.993,2147.993,2147.993,276.5987,6.434285,1.207445,1.209208,1.247781,2,2,2,2
2,1,1,2500,0.5,0.05,60,920654,0.1538466,0.1538466,0.1730753,0.1870662,1660.402,1660.402,1656.823,-855.1635,9.001379,3.021904,3.377491,2.624453,5,5,6,5
3,1,1,2500,0.5,0.05,60,590900,0.07171741,0.07171741,0.07271383,0.101472,1837.138,1837.138,1837.067,-590.3015,11.14158,3.740023,4.594902,5.02544,7,7,8,7
4,1,1,2500,0.5,0.05,60,980065,0.04190644,0.04190644,0.04190139,0.08017479,1825.852,1825.852,1825.774,-587.2182,13.20144,3.945099,4.842877,3.773884,8,7,8,7
1,1,1,2500,1.5,0.05,60,635052,0.002366637,0.002366637,0.002679865,0.002577758,13550.46,13550.46,13533.83,5591.542,6.846883,19.13782,19.56023,13.98305,2,2,2,2
2,1,1,2500,1.5,0.05,60,848666,0.05113056,0.05113055,0.2434455,0.05098957,13438.65,13438.66,13415.62,5586.536,9.099098,47.88392,48.49568,34.42388,5,5,5,5
3,1,1,2500,1.5,0.05,60,508700,0.009054224,0.009054225,0.08677885,0.009077606,13501.52,13501.53,13473.46,5745.606,19.1933,93.43991,104.2442,72.8312,10,10,11,10
4,1,1,2500,1.5,0.05,60,444314,0.01059818,0.01059818,0.01781434,0.01056135,13482.1,13482.1,13456,5716.252,12.36515,67.97896,67.72075,47.71953,7,7,7,7
1,1,1,2500,0.5,0.05,1,881598,0.01906737,0.01906737,0.08767191,0.08706624,2136.801,2136.801,-505.466,-490.9026,7.400075,0.09323335,0.1381845,0.07837725,2,2,2,2
2,1,1,2500,0.5,0.05,1,523818,0.1202916,0.1202916,0.8016874,0.7956206,1679.471,1679.471,-3271.071,-3206.455,13.60089,0.1552608,0.2928467,0.1741705,5,5,4,5
3,1,1,2500,0.5,0.05,1,807243,0.07374089,0.07374089,0.5196133,0.5125749,1749.791,1749.791,-2646.902,-2629.472,14.52879,0.3153827,0.7229443,0.5195897,8,8,11,11
4,1,1,2500,0.5,0.05,1,399987,0.04792211,0.04792211,0.3954048,0.4030045,1884.192,1884.192,-2346.968,-2346.075,15.80036,0.3082314,0.5151193,0.346082,8,7,8,8
1,1,1,2500,1.5,0.05,1,655431,0.002458315,0.01814351,0.09125748,0.08577617,13525.73,9219.701,-554.7676,-393.5682,6.949055,0.1520572,0.1612351,0.09034324,2,2,2,2
2,1,1,2500,1.5,0.05,1,338418,0.02842731,0.1112299,0.3315404,0.2963667,13478.76,9133.648,-2542.22,-2239.182,12.27112,0.2405047,0.2950659,0.2565041,5,4,4,4
3,1,1,2500,1.5,0.05,1,105340,0.03048245,0.3254042,0.7834781,0.4627441,13454.91,8431.657,-3352.995,-2931.294,19.50663,0.211313,0.2976565,0.2281401,8,6,5,7
4,1,1,2500,1.5,0.05,1,238848,0.008124147,0.07892125,0.3614416,0.3366625,13581.37,9073.213,-2219.743,-2000.326,18.67923,0.285306,0.6024523,0.3768947,8,7,8,8
1,1,1,2500,0.5,0.05,3,318852,0.0192938,0.0192938,0.02799577,0.08797353,2200.162,2200.162,2039.679,-495.7469,7.342199,0.08749461,0.164438,0.08449173,2,2,2,2
2,1,1,2500,0.5,0.05,3,846052,0.1203559,0.1203559,0.6989202,0.4332482,1672.732,1672.732,1624.56,-2670.831,12.00334,0.2219272,0.3042836,0.2115941,5,5,4,5
3,1,1,2500,0.5,0.05,3,675347,0.0719375,0.0719375,0.1962677,0.3718429,1779.09,1779.09,1678.598,-2320.97,12.93332,0.3015525,0.3988039,0.2999883,7,7,6,6
4,1,1,2500,0.5,0.05,3,515792,0.04497786,0.04497786,0.1041128,0.3226971,1822.347,1822.347,1694.43,-2032.88,16.05095,0.3844745,0.4271812,0.3028576,8,8,7,8
1,1,1,2500,1.5,0.05,3,81839,0.001737211,0.00175976,1.045615,0.0740172,13571.95,13560.54,8339.697,-130.7143,7.780667,0.1606205,0.234086,0.1306798,2,2,2,2
2,1,1,2500,1.5,0.05,3,278685,0.05752351,0.05725796,0.7199674,0.3139458,13447.29,13442.82,8867.93,-1841.787,15.04187,0.3165972,0.3215454,0.2590599,5,5,4,5
3,1,1,2500,1.5,0.05,3,749451,0.01689551,0.01692575,1.739996,0.2131106,13477.29,13473.51,8489.263,-1440.331,13.80519,0.5544486,0.4289615,0.5141788,7,7,4,7
4,1,1,2500,1.5,0.05,3,441336,0.01006786,0.01004835,1.297178,0.3208929,13505.26,13502.99,8154.823,-1579.543,16.15126,0.743376,0.4527032,0.5412624,10,10,5,8
1,1,1,2500,0.5,0.05,5,74638,0.01987223,0.01987223,0.02489203,0.08667451,2091.832,2091.832,1983.076,-508.3214,8.008899,0.1035013,0.2199478,0.08239317,2,2,2,2
2,1,1,2500,0.5,0.05,5,731722,0.1456031,0.1456031,0.4621812,0.565138,1654.391,1654.391,1615.32,-2938.611,14.00081,0.3857708,0.3197098,0.2022052,5,5,4,5
3,1,1,2500,0.5,0.05,5,850731,0.06068358,0.06068358,0.1882978,0.4443899,1805.059,1805.059,1713.818,-2500.066,12.72696,0.2620132,0.3484259,0.3715868,8,7,7,7
4,1,1,2500,0.5,0.05,5,790487,0.04517904,0.04517904,0.08592949,0.3673159,1844.334,1844.334,1739.031,-2233.292,16.48465,0.4529133,0.5560205,0.3411918,8,8,8,8
1,1,1,2500,1.5,0.05,5,204025,0.002423171,0.00242256,0.3780806,0.07411474,13531.81,13531.44,13323.22,-249.529,7.125717,0.3322458,0.4425783,0.3181283,2,2,2,2
2,1,1,2500,1.5,0.05,5,248857,0.04996977,0.05000025,1.025492,0.3316206,13444.9,13444.63,13333.8,-1558.727,11.50378,0.8485494,0.7750864,0.7114241,5,5,4,5
3,1,1,2500,1.5,0.05,5,448056,0.01045616,0.01046141,0.8719309,0.3564207,13518.79,13518.9,13373.81,-1623.701,18.28728,0.7748592,0.8007462,0.9360404,7,7,6,7
4,1,1,2500,1.5,0.05,5,78872,0.01063963,0.01064448,0.3987809,0.1772548,13507.91,13507.69,13379.74,-730.928,12.03674,0.7527142,0.57634,0.9723783,7,6,4,7
1,1,1,2500,0.5,0.05,10,834553,0.01888439,0.01888439,0.01921683,0.08016605,2185.929,2185.929,2178.624,-570.583,7.549743,0.1863518,0.2183595,0.1775842,2,2,2,2
2,1,1,2500,0.5,0.05,10,843570,0.1349323,0.1349323,0.3162047,0.5819659,1720.785,1720.785,1690.156,-2597.019,10.10449,0.3935277,0.4358294,0.3016136,5,5,5,5
3,1,1,2500,0.5,0.05,10,304896,0.08203262,0.08203262,0.165342,0.4437812,1734.234,1734.234,1696.557,-2383.947,15.25399,0.4059467,0.8296845,0.3732326,8,7,7,6
4,1,1,2500,0.5,0.05,10,142968,0.04805236,0.04805236,0.06418784,0.2602622,1820.785,1820.785,1761.427,-1745.171,17.78056,0.6786397,0.8968823,0.6619732,8,8,8,8
1,1,1,2500,1.5,0.05,10,473129,0.002709074,0.002709076,0.1631796,0.06066837,13450.66,13450.66,13355.77,349.9749,6.80036,0.6632998,0.6702945,0.5705388,2,2,2,2
2,1,1,2500,1.5,0.05,10,30587,0.0329609,0.0329609,0.3873751,0.1319952,13441.49,13441.49,13413.16,-459.8465,9.570241,2.13591,1.838253,1.575976,5,5,4,5
3,1,1,2500,1.5,0.05,10,152544,0.02769159,0.02769156,1.317266,0.3134445,13437.77,13437.78,13396.68,-568.5238,12.59674,3.14905,2.6443,2.575894,8,8,6,8
4,1,1,2500,1.5,0.05,10,538808,0.008198706,0.008198706,0.2562971,0.1217883,13528.89,13528.89,13470.65,-476.8931,11.48827,2.668707,2.512932,2.382042,8,7,6,8
1,1,1,2500,0.5,0.05,20,696127,0.02015552,0.02015552,0.02017058,0.07071055,2107.268,2107.268,2106.75,-426.171,7.662357,0.3320012,0.2669575,0.2286575,2,2,2,2
2,1,1,2500,0.5,0.05,20,812182,0.1180534,0.1180534,0.1933177,0.4971433,1640.142,1640.142,1609.691,-2171.3,9.830739,0.5860884,0.6056764,0.5781765,5,5,5,5
3,1,1,2500,0.5,0.05,20,735648,0.06675754,0.06675754,0.08751306,0.263895,1833.108,1833.108,1812.563,-1767.073,22.00529,1.003468,1.022199,1.099863,10,10,10,10
4,1,1,2500,0.5,0.05,20,388683,0.04607389,0.04607389,0.04889067,0.2826238,1872.594,1872.594,1862.174,-2125.574,15.68174,1.039408,1.275719,1.024536,9,8,9,8
1,1,1,2500,1.5,0.05,20,654768,0.002430267,0.002430267,0.03229548,0.02786818,13544.74,13544.74,13472.35,1894.111,8.131069,2.835076,3.23859,1.998485,2,2,2,2
2,1,1,2500,1.5,0.05,20,703058,0.04322926,0.04322925,0.961159,0.04579611,13427.96,13427.97,13400.61,1973.403,9.031799,7.026194,6.103692,4.86689,5,5,4,5
3,1,1,2500,1.5,0.05,20,504571,0.01120051,0.01120051,0.1804974,0.05618517,13453.59,13453.59,13394.43,1150.86,12.57316,9.591252,8.050276,6.145657,7,7,6,6
4,1,1,2500,1.5,0.05,20,428175,0.0102253,0.0102253,0.1498532,0.06769567,13499.75,13499.75,13453.11,1238.324,13.78284,8.545896,9.555397,6.325573,7,6,6,6
1,1,1,2500,0.5,0.05,40,561798,0.01819316,0.01819316,0.01819417,0.05511995,2161.633,2161.633,2161.624,-21.72603,6.627836,0.6628256,0.4917538,0.5200014,2,2,2,2
2,1,1,2500,0.5,0.05,40,840255,0.174064,0.174064,0.2436829,0.208282,1630.281,1630.281,1611.162,-1148.263,10.46302,1.660873,1.879328,1.574916,5,5,6,5
3,1,1,2500,0.5,0.05,40,753539,0.06398511,0.06398511,0.06692461,0.1106105,1789.114,1789.114,1784.171,-942.2018,15.512,2.215919,2.524897,1.878451,7,7,8,7
4,1,1,2500,0.5,0.05,40,28630,0.03921566,0.03921566,0.03944052,0.1116363,1843.319,1843.319,1842.7,-826.6519,12.93797,2.311499,2.897725,2.308609,8,7,8,7
1,1,1,2500,1.5,0.05,40,272299,0.002605086,0.002605086,0.005922609,0.004003121,13528.43,13528.43,13476.54,4346.81,6.543466,7.895963,8.551925,6.355725,2,2,2,2
2,1,1,2500,1.5,0.05,40,849053,0.03068158,0.03068158,0.4379098,0.03537305,13490.5,13490.5,13461.14,3977.868,7.94385,23.16978,25.48303,18.16814,5,5,5,5
3,1,1,2500,1.5,0.05,40,710870,0.01131724,0.01131724,0.04253285,0.01329279,13500.78,13500.78,13461.17,4255.505,14.47256,23.52766,27.80678,20.37403,7,6,6,6
4,1,1,2500,1.5,0.05,40,490965,0.009235515,0.009235515,0.04804371,0.01238558,13455.54,13455.54,13408.77,3988.63,14.50002,34.47358,35.52824,27.16287,8,8,8,8
1,1,1,2500,0.5,0.05,60,34459,0.02065935,0.02065935,0.02065936,0.04928205,2077.599,2077.599,2077.599,127.4654,5.614608,1.255532,1.326077,1.396188,2,2,2,2
2,1,1,2500,0.5,0.05,60,609120,0.1163111,0.1163111,0.1272802,0.1243506,1616.647,1616.647,1613.356,-565.9935,7.628372,2.608428,2.841933,2.576575,5,5,6,5
3,1,1,2500,0.5,0.05,60,951674,0.06771287,0.06771287,0.06987157,0.09660097,1823.602,1823.602,1821.904,-368.5396,10.66551,4.337767,4.660154,3.914278,7,7,8,7
4,1,1,2500,0.5,0.05,60,702454,0.04080538,0.04080538,0.0408094,0.07414233,1871.087,1871.087,1870.979,-312.8294,12.80819,4.282934,4.388811,4.280435,8,8,8,7
1,1,1,2500,1.5,0.05,60,851010,0.002560144,0.002560144,0.002844373,0.003053224,13578.66,13578.66,13565.84,5792.956,6.087261,18.42151,16.31209,13.04066,2,2,2,2
2,1,1,2500,1.5,0.05,60,820570,0.03660672,0.03660672,0.1282846,0.03686186,13426.21,13426.21,13405.14,6025.161,8.935647,47.35744,43.1202,34.23227,5,5,5,5
3,1,1,2500,1.5,0.05,60,923304,0.006126438,0.006126438,0.02395919,0.006333447,13504.24,13504.24,13467.81,5573.724,10.3455,62.2537,68.6783,44.71077,7,7,7,7
4,1,1,2500,1.5,0.05,60,196407,0.007549784,0.007549784,0.0186425,0.007691694,13468.78,13468.78,13444.73,5684.827,16.01412,83.61465,79.12436,60.42161,9,9,8,9
1,1,1,2500,0.5,0.05,1,94495,0.01943926,0.01943926,0.09568538,0.09433155,2085.385,2085.385,-615.6513,-589.2355,6.681544,0.07873034,0.1471977,0.09926176,2,2,2,2
2,1,1,2500,0.5,0.05,1,377380,0.1399737,0.1399737,0.7428375,0.7381731,1622.476,1622.476,-3179.839,-3142.666,8.265009,0.2408106,0.2991822,0.1631565,5,5,4,4
3,1,1,2500,0.5,0.05,1,483743,0.1006363,0.1006363,0.6376105,0.6263312,1759.743,1759.743,-2955.92,-2873.535,15.09847,0.3856924,0.3283341,0.1865883,8,8,6,6
4,1,1,2500,0.5,0.05,1,964644,0.04260141,0.04260141,0.3555915,0.3494629,1826.713,1826.713,-2197.151,-2155.628,12.78803,0.2831607,0.5736573,0.3640044,7,7,8,8
1,1,1,2500,1.5,0.05,1,48076,0.002272705,0.01747535,0.1003636,0.09519515,13517.57,9196.316,-679.9772,-545.9819,6.587714,0.1338761,0.1367798,0.07825732,2,2,2,2
2,1,1,2500,1.5,0.05,1,210732,0.04091075,0.2053406,0.506786,0.482543,13406.45,8764.323,-2813.897,-2573.29,7.664671,0.1772726,0.1874967,0.1476982,5,5,4,5
3,1,1,2500,1.5,0.05,1,654650,0.02096862,0.2584641,0.8040513,0.8129972,13558.5,8810.329,-3289.441,-3309.486,12.0979,0.1983855,0.2810004,0.2313812,8,6,6,6
4,1,1,2500,1.5,0.05,1,996560,0.009095949,0.08565788,0.4073217,0.3953257,13568.75,8948.875,-2366.827,-2217.451,12.96614,0.2922595,0.4095085,0.2994528,7,6,7,7
1,1,1,2500,0.5,0.05,3,978730,0.01912434,0.01912434,0.02958469,0.08695615,2159.619,2159.619,1978.637,-554.258,7.646166,0.1257546,0.1853132,0.07586336,2,2,2,2
2,1,1,2500,0.5,0.05,3,123136,0.1373488,0.1373488,0.5408454,0.7831666,1719.205,1719.205,1664.147,-3167.135,13.64221,0.2755089,0.4364853,0.1593356,5,5,4,4
3,1,1,2500,0.5,0.05,3,185379,0.06683121,0.06683121,0.2257546,0.4304131,1839.898,1839.898,1739.335,-2268.958,15.88359,0.4784048,0.6520619,0.3445213,7,7,7,8
4,1,1,2500,0.5,0.05,3,5465,0.04267788,0.04267788,0.1152122,0.3217763,1867.627,1867.627,1718.162,-2159.781,10.04935,0.2306824,0.3100853,0.2065401,8,8,7,8
1,1,1,2500,1.5,0.05,3,1560,0.002133189,0.002150017,0.9703404,0.09120517,13545.09,13534.9,8570.488,-557.2089,5.615107,0.1291089,0.1902845,0.107924,2,2,2,2
2,1,1,2500,1.5,0.05,3,372279,0.05475485,0.05462894,0.3899606,0.3563992,13532.29,13526.49,8783.556,-1828.405,9.758028,0.3472986,0.3510311,0.2060392,5,5,4,4
3,1,1,2500,1.5,0.05,3,819622,0.01345275,0.01344042,0.8638739,0.2733581,13443.13,13439.58,8200.685,-1632.887,12.03948,0.5319903,0.3564219,0.3856556,7,7,4,7
4,1,1,2500,1.5,0.05,3,801889,0.007565613,0.007577457,1.11166,0.2803224,13461.36,13451.18,8179.742,-1972.046,14.22106,0.866365,0.6538358,0.7876384,8,8,5,8
1,1,1,2500,0.5,0.05,5,700575,0.01774947,0.01774947,0.0223132,0.07946615,2196.002,2196.002,2101.012,-473.7487,7.597466,0.1027138,0.1639609,0.09827518,2,2,2,2
2,1,1,2500,0.5,0.05,5,304894,0.1524135,0.1524135,0.7080868,1.096698,1710.091,1710.091,1644.894,-3545.872,11.96625,0.3283136,0.2923365,0.1976447,5,5,4,4
3,1,1,2500,0.5,0.05,5,789329,0.06784478,0.06784478,0.1353625,0.3155707,1776.902,1776.902,1676.773,-2198.554,17.78209,0.2594633,0.5699458,0.2601304,7,7,7,7
4,1,1,2500,0.5,0.05,5,562822,0.0455378,0.0455378,0.09337417,0.2608523,1855.526,1855.526,1734.734,-1907.674,13.92149,0.3086443,0.3954375,0.2625415,7,7,7,7
1,1,1,2500,1.5,0.05,5,130193,0.00266434,0.002663767,0.5284316,0.08568633,13576.64,13576.69,13376.86,-701.6473,7.301238,0.2798576,0.3252084,0.2028315,2,2,2,2
2,1,1,2500,1.5,0.05,5,846569,0.02893404,0.02893247,0.324261,0.2024252,13457.04,13457.39,13361.6,-1308.446,11.23816,0.8739464,0.759418,0.5164156,5,5,4,4
3,1,1,2500,1.5,0.05,5,525229,0.01819622,0.01820453,0.4245284,0.1705203,13437.68,13437.75,13310.38,-1055.017,9.997586,0.8016827,0.6505792,0.516341,7,7,5,6
