Mod,Domain,Dimen,Sample,C_Smoothness,C_Range,Neighbors,Seed_off,MSE_Laplace,MSE_VL,MSE_VL_z,MSE_LowRank,LS_Laplace,LS_VL,LS_VL_z,LS_LowRank,Time_Laplace,Time_VL,Time_VL_z,Time_LowRank,Iter_Laplace,Iter_VL,Iter_VL_z,Iter_LowRank
2,1,3,2197,0.5,0.1,40,92276,0.684775,0.7054783,0.6847219,0.7746532,-2467.346,-2617.028,-2469.676,-2820.495,5.962985,1.041292,1.164128,0.9410524,5,5,5,4
3,1,3,2197,0.5,0.1,40,87818,0.4189041,0.4343204,0.4217525,0.4834225,-2002.501,-2073.686,-2005.126,-2270.301,8.662888,1.874526,2.049011,2.141772,9,9,9,9
4,1,3,2197,0.5,0.1,40,136260,0.3105958,0.3223216,0.3114433,0.3662297,-1751.517,-1823.311,-1751.558,-2009.705,7.760034,2.016217,1.976998,1.966425,8,9,8,8
1,1,3,2197,1.5,0.1,40,617572,0.08342955,0.08721359,0.07748364,0.1515052,-293.6854,-326.9796,-76.41257,-1182.908,4.301421,6.253501,7.087022,4.318939,2,2,2,2
2,1,3,2197,1.5,0.1,40,994282,0.3422787,0.3920387,0.3599262,0.6644596,-750.5316,-1361.44,-821.9517,-2874.371,5.41006,16.90582,25.11814,10.80279,5,6,7,5
3,1,3,2197,1.5,0.1,40,871573,0.2389833,0.2798773,0.2429026,0.4785358,-639.4896,-1124.074,-673.3522,-2329.155,7.136946,22.90317,33.19867,14.66036,7,8,9,7
4,1,3,2197,1.5,0.1,40,43051,0.1322505,0.1539661,0.1368689,0.2873504,-387.7127,-791.5992,-415.9116,-1851.519,7.251301,24.05468,29.6568,15.75666,8,8,8,7
1,1,3,2197,0.5,0.1,1,891442,0.1622152,0.1639844,0.1713248,0.1712918,-1395.541,-1119.311,-1179.862,-1179.69,3.846736,0.05827236,0.1058531,0.04515576,2,2,2,2
2,1,3,2197,0.5,0.1,1,271566,0.6726627,0.80429,0.8496155,0.8410835,-2454.923,-2764.074,-2939.913,-2927.364,6.05231,0.1294911,0.1517148,0.080477,5,4,4,4
3,1,3,2197,0.5,0.1,1,467864,0.4212376,0.4959977,0.546694,0.54733,-1974.691,-2208.45,-2369.358,-2368.987,8.307376,0.285691,0.4307237,0.2238412,10,11,11,11
4,1,3,2197,0.5,0.1,1,67504,0.3294602,0.3796378,0.397758,0.3995784,-1802.617,-1968.167,-2064.387,-2065.862,8.330257,0.2209013,0.3400314,0.1853547,8,8,8,8
1,1,3,2197,1.5,0.1,1,116409,0.0789903,0.1254749,0.1658937,0.1654392,-230.1935,-816.8277,-1144.066,-1151.309,3.862355,0.0721972,0.08622146,0.04645801,2,2,2,2
2,1,3,2197,1.5,0.1,1,228607,0.3959954,0.5954083,0.7879498,0.7888506,-795.5722,-2062.933,-2855.902,-2875.172,5.489899,0.1614628,0.1544473,0.09222198,5,5,4,4
3,1,3,2197,1.5,0.1,1,697754,0.2196181,0.3513077,0.5570412,0.5519222,-612.6585,-1667.705,-2479.465,-2454.754,7.291394,0.2557569,0.3030391,0.1678548,7,7,6,6
4,1,3,2197,1.5,0.1,1,35246,0.133758,0.2544412,0.390554,0.3919298,-421.0353,-1446.308,-2060.854,-2062.618,7.360451,0.2868023,0.2945559,0.1997483,8,8,8,8
1,1,3,2197,0.5,0.1,3,59293,0.155954,0.1555084,0.1579835,0.1666738,-1325.205,-1073.608,-1088.862,-1152.6,4.044578,0.06289792,0.09433603,0.05506134,2,2,2,2
2,1,3,2197,0.5,0.1,3,929200,0.6187697,0.6847659,0.7397847,0.7785627,-2404.016,-2617.569,-2681.393,-2840.73,6.446031,0.1550434,0.1814764,0.09523916,5,5,4,4
3,1,3,2197,0.5,0.1,3,999523,0.4089609,0.4359967,0.4550223,0.4853912,-1992.251,-2117.268,-2171.088,-2296.204,8.096095,0.2765226,0.3713477,0.2194042,9,9,9,9
4,1,3,2197,0.5,0.1,3,541865,0.3378872,0.3566692,0.3752731,0.4022245,-1835.03,-1920.464,-1961.93,-2079.789,8.132405,0.2554481,0.3335047,0.1934814,9,9,9,9
1,1,3,2197,1.5,0.1,3,529341,0.08265192,0.105553,0.1185745,0.1593485,-272.585,-583.6741,-702.6835,-1145.852,4.135863,0.1329293,0.1541562,0.08656645,2,2,2,2
2,1,3,2197,1.5,0.1,3,761520,0.358552,0.5591193,0.7686464,0.9279226,-789.9197,-1908.79,-2136.555,-3040.496,5.752106,0.4051118,0.3638721,0.2182419,5,6,5,5
3,1,3,2197,1.5,0.1,3,48834,0.2301421,0.3310973,0.4361689,0.5738467,-542.6244,-1443.39,-1705.113,-2514.867,7.732753,0.6095512,0.6374259,0.3580093,8,9,9,9
4,1,3,2197,1.5,0.1,3,831439,0.127169,0.2069185,0.251858,0.3836181,-379.3929,-1168.702,-1347.04,-2005.671,8.105121,0.5871508,0.6645787,0.3306346,8,9,9,8
1,1,3,2197,0.5,0.1,5,971971,0.1593187,0.1549541,0.1544496,0.1672387,-1353.538,-1057.57,-1050.645,-1157.973,4.117324,0.06680226,0.1067038,0.05027628,2,2,2,2
2,1,3,2197,0.5,0.1,5,180701,0.6507367,0.6851418,0.7056333,0.7689708,-2431.676,-2591.314,-2570.818,-2831.657,5.718252,0.1766768,0.2965956,0.1582527,5,5,5,4
3,1,3,2197,0.5,0.1,5,397224,0.3682353,0.3895895,0.3893567,0.4392653,-1813.429,-1925.139,-1885.313,-2131.275,11.53561,0.4473679,0.7215137,0.46907,15,15,15,17
4,1,3,2197,0.5,0.1,5,68551,0.3303741,0.3500679,0.354512,0.4227918,-1800.511,-1879.046,-1884.679,-2159.42,8.407324,0.2869275,0.3836727,0.2652862,9,9,9,9
1,1,3,2197,1.5,0.1,5,296959,0.08313049,0.1017571,0.1028861,0.1656114,-308.9542,-507.5286,-480.6513,-1214.343,4.174759,0.2488577,0.2715845,0.1385934,2,2,2,2
2,1,3,2197,1.5,0.1,5,877899,0.319594,0.4133233,0.4396926,0.6167724,-734.0628,-1556.224,-1430.612,-2656.406,5.882901,0.70544,0.6490972,0.346019,5,6,5,5
3,1,3,2197,1.5,0.1,5,941246,0.2030009,0.2689761,0.2919777,0.4676217,-539.3885,-1204.479,-1140.134,-2251.544,6.902439,0.9305542,1.183481,0.5028672,7,8,9,7
4,1,3,2197,1.5,0.1,5,735984,0.1469209,0.1984287,0.1997663,0.4310723,-480.8673,-1110.263,-955.8771,-2187.746,8.005454,1.168637,1.345818,0.591208,9,10,10,8
1,1,3,2197,0.5,0.1,10,884685,0.1543151,0.1494681,0.1471329,0.1613901,-1303.56,-1031.064,-1009.495,-1127.372,4.197136,0.08735847,0.1201351,0.08254814,2,2,2,2
2,1,3,2197,0.5,0.1,10,793587,0.6307756,0.6640818,0.6543281,0.7793689,-2384.166,-2525.431,-2439.944,-2850.693,5.856083,0.2281842,0.2731595,0.1796525,5,5,5,4
3,1,3,2197,0.5,0.1,10,460178,0.4134384,0.4357649,0.4242715,0.5224868,-1950.424,-2065.002,-1985.787,-2359.25,8.711646,0.4016795,0.5205688,0.4464562,10,10,10,11
4,1,3,2197,0.5,0.1,10,217599,0.3086308,0.3153851,0.3125779,0.3782332,-1742.458,-1792.215,-1755.055,-2018.229,7.64015,0.3425012,0.4300702,0.3403091,8,8,8,8
1,1,3,2197,1.5,0.1,10,71492,0.08478293,0.09189091,0.08753049,0.1629805,-299.9444,-406.6379,-216.6691,-1259.615,4.139087,0.6628454,0.7757933,0.3850443,2,2,2,2
2,1,3,2197,1.5,0.1,10,503570,0.3280864,0.4260709,0.4185913,0.7439782,-767.4721,-1501.348,-1166.672,-2803.565,6.076094,1.972815,2.393054,0.9668326,5,6,6,5
3,1,3,2197,1.5,0.1,10,972570,0.2198373,0.2706642,0.2724729,0.499089,-605.4194,-1145.549,-898.7762,-2292.491,7.125753,2.542645,3.907094,1.341043,7,8,10,7
4,1,3,2197,1.5,0.1,10,63154,0.1253382,0.159005,0.1471165,0.3516358,-395.9071,-873.9356,-582.0615,-1907.432,7.583881,2.913056,3.581196,1.562145,8,9,9,8
1,1,3,2197,0.5,0.1,20,12174,0.1490171,0.1446113,0.1407892,0.1565907,-1232.361,-990.1926,-955.7927,-1092.017,3.819921,0.156687,0.1876276,0.1759741,2,2,2,2
2,1,3,2197,0.5,0.1,20,141773,0.7017749,0.7311897,0.705344,0.8162155,-2494.487,-2650.056,-2504.698,-2910.919,5.543234,0.3915713,0.4357922,0.3567607,5,5,5,4
3,1,3,2197,0.5,0.1,20,311824,0.3986832,0.417358,0.4115606,0.4672022,-1945.312,-2013.911,-1957.767,-2218.478,10.44834,1.040776,1.110832,1.128485,13,13,13,14
4,1,3,2197,0.5,0.1,20,882649,0.3141569,0.3259889,0.3179022,0.377322,-1750.762,-1815.008,-1757.878,-2041.554,7.354021,0.6472774,0.8518872,0.6912885,8,8,8,8
1,1,3,2197,1.5,0.1,20,300704,0.07741319,0.08168017,0.07771368,0.1492272,-168.7289,-266.3612,-85.12817,-1132.298,3.871023,1.915163,2.424809,1.282655,2,2,2,2
2,1,3,2197,1.5,0.1,20,212730,0.3554346,0.4387232,0.3983725,0.8159468,-770.4728,-1455.248,-947.0171,-3146.711,6.104703,5.681047,9.700934,3.139733,5,6,8,5
3,1,3,2197,1.5,0.1,20,795242,0.1527139,0.1806368,0.1788989,0.3182757,-452.9731,-852.7873,-564.4332,-1929.135,8.148144,8.637628,10.98013,6.360515,9,9,9,10
4,1,3,2197,1.5,0.1,20,433970,0.1297637,0.1553585,0.1435652,0.30975,-404.3127,-815.5659,-515.8688,-1973.84,7.295283,8.637936,9.783815,5.152302,8,9,8,8
1,1,3,2197,0.5,0.1,40,270384,0.1533096,0.1468366,0.1436429,0.1629101,-1290.245,-1008.136,-977.2179,-1138.295,3.820779,0.4205275,0.4239795,0.4581957,2,2,2,2
2,1,3,2197,0.5,0.1,40,309640,0.6685058,0.6883346,0.6712923,0.8144306,-2451.111,-2545.135,-2455.061,-2947.301,5.787227,1.089834,1.340319,1.034311,5,5,6,4
3,1,3,2197,0.5,0.1,40,465085,0.4129071,0.4289805,0.4167148,0.4776613,-1946.268,-2028.934,-1952.083,-2222.604,10.0527,2.643993,2.944148,3.361138,13,13,13,14
4,1,3,2197,0.5,0.1,40,227368,0.317296,0.3300184,0.3177038,0.3807665,-1746.885,-1805.923,-1744.913,-1991.105,7.167369,1.881819,1.734776,1.792383,8,9,8,8
1,1,3,2197,1.5,0.1,40,796748,0.08740724,0.09071476,0.08227898,0.1520375,-354.5359,-359.8553,-129.7176,-1227.034,4.010804,5.627411,7.21467,4.18135,2,2,2,2
2,1,3,2197,1.5,0.1,40,923440,0.3470072,0.3931343,0.3736823,0.5596408,-737.8685,-1342.269,-806.1742,-2570.138,5.613608,16.85854,29.01077,10.59568,5,6,8,5
3,1,3,2197,1.5,0.1,40,977335,0.1811122,0.2020539,0.1899766,0.3057094,-526.8151,-940.5819,-566.2511,-1852.015,7.91115,22.39161,28.65095,17.52431,8,8,8,8
4,1,3,2197,1.5,0.1,40,4591,0.1414653,0.1685148,0.1430788,0.3005223,-412.9482,-824.4838,-435.375,-1781.013,9.04959,26.05301,32.9048,19.43455,9,9,9,9
1,1,3,2197,0.5,0.1,1,242292,0.1600025,0.1633041,0.1701217,0.1702195,-1365.68,-1119.293,-1171.932,-1173.467,4.041739,0.05557656,0.0816474,0.05051184,2,2,2,2
2,1,3,2197,0.5,0.1,1,959629,0.6497,0.7682101,0.8288199,0.8267965,-2455.883,-2752.143,-2911.582,-2908.581,6.099448,0.1083519,0.1504955,0.07944655,5,4,4,4
3,1,3,2197,0.5,0.1,1,146539,0.3620504,0.4101635,0.4403124,0.4406271,-1869.465,-2060.93,-2154.986,-2155.204,9.90558,0.2454829,0.4399991,0.2357121,10,9,10,10
4,1,3,2197,0.5,0.1,1,953213,0.3055578,0.3502104,0.387071,0.3853039,-1713.29,-1874.566,-2025.569,-2026.695,7.90809,0.2765334,0.4119992,0.1831622,8,8,8,8
1,1,3,2197,1.5,0.1,1,221733,0.08407018,0.1266778,0.1592744,0.1586083,-297.0617,-784.5259,-1100.437,-1094.864,4.027668,0.06548619,0.09568858,0.0545609,2,2,2,2
2,1,3,2197,1.5,0.1,1,271278,0.3459955,0.5776719,0.9043689,0.8547491,-750.2583,-2025.827,-3014.508,-2996.9,6.495583,0.1791987,0.1828868,0.1324444,5,5,4,5
3,1,3,2197,1.5,0.1,1,695772,0.1969159,0.3637525,0.5709737,0.5781065,-536.5914,-1689.111,-2434.022,-2443.947,7.04284,0.267698,0.3610692,0.2292647,7,7,8,8
4,1,3,2197,1.5,0.1,1,498725,0.1354598,0.257218,0.3642639,0.3657581,-415.3809,-1494.847,-1986.108,-1981.475,7.772421,0.2620032,0.3160577,0.1858966,8,8,8,8
1,1,3,2197,0.5,0.1,3,842656,0.1574325,0.154088,0.1566752,0.1650701,-1338.791,-1057.168,-1069.58,-1138.143,4.751223,0.07767534,0.09494352,0.06346583,2,2,2,2
2,1,3,2197,0.5,0.1,3,347469,0.6608325,0.7378255,0.7856629,0.8160374,-2491.298,-2675.135,-2732.281,-2897.814,6.663307,0.1901085,0.1894407,0.1337552,5,5,4,4
3,1,3,2197,0.5,0.1,3,229479,0.3898776,0.4227708,0.436379,0.4686559,-1923.321,-2045.155,-2085.991,-2205.367,8.811257,0.2862108,0.3976183,0.2368722,11,11,11,11
4,1,3,2197,0.5,0.1,3,133441,0.3342837,0.3608414,0.3639411,0.4095656,-1784.74,-1911.887,-1916.192,-2090.147,9.268531,0.2346468,0.374722,0.2045012,8,8,8,8
1,1,3,2197,1.5,0.1,3,21179,0.08126983,0.1058628,0.120075,0.1574991,-251.9622,-602.6411,-717.2315,-1089.495,4.731466,0.1507869,0.1565115,0.09343958,2,2,2,2
2,1,3,2197,1.5,0.1,3,44155,0.36469,0.5133727,0.6714962,0.7097997,-747.0262,-1808.804,-2051.075,-2736.324,5.755071,0.3335397,0.3545337,0.1973791,5,5,5,5
3,1,3,2197,1.5,0.1,3,391791,0.2061674,0.2933721,0.3649261,0.4988383,-534.6066,-1387.241,-1623.641,-2343.719,6.998213,0.4929948,0.5414524,0.3152452,7,8,8,8
4,1,3,2197,1.5,0.1,3,521459,0.1320671,0.1984861,0.2534331,0.3769843,-373.1722,-1142.84,-1301.777,-2005.503,7.198955,0.5531754,0.6089685,0.3160477,8,9,9,8
1,1,3,2197,0.5,0.1,5,599040,0.1559383,0.151388,0.1499468,0.1657431,-1322.427,-1041.042,-1026.321,-1145.953,4.563831,0.08900332,0.1245127,0.05919266,2,2,2,2
2,1,3,2197,0.5,0.1,5,125993,0.6806159,0.7246531,0.7646451,0.8417859,-2494.586,-2651.748,-2638.679,-2940.693,5.443511,0.1610131,0.2216978,0.1329613,5,5,5,5
3,1,3,2197,0.5,0.1,5,632585,0.4287192,0.4480252,0.4493457,0.5046185,-1998.663,-2088.097,-2083.047,-2292.157,9.750084,0.3917758,0.6442571,0.4437931,11,11,12,12
4,1,3,2197,0.5,0.1,5,305338,0.3227331,0.3362749,0.3399933,0.3940205,-1811.712,-1886.042,-1889.62,-2108.47,7.460813,0.3049533,0.4893281,0.2479501,8,9,9,8
1,1,3,2197,1.5,0.1,5,684426,0.08568084,0.09720135,0.09899998,0.1583204,-291.056,-459.7795,-410.5608,-1122.15,4.507836,0.2808228,0.3495345,0.1564679,2,2,2,2
2,1,3,2197,1.5,0.1,5,129269,0.3746874,0.4790122,0.5880577,0.8379961,-792.8867,-1660.051,-1606.195,-2965.57,5.599475,0.6897287,0.8186262,0.3656063,5,6,6,5
3,1,3,2197,1.5,0.1,5,652043,0.2022546,0.2654285,0.3022187,0.4683062,-580.3768,-1272.451,-1201.504,-2264.355,6.870959,0.9609725,1.231551,0.4893897,7,8,9,7
4,1,3,2197,1.5,0.1,5,179674,0.1452049,0.1923743,0.2079234,0.3791446,-460.3479,-1043.153,-940.0572,-1999.275,7.661345,1.060926,1.169278,0.5448036,8,9,9,8
1,1,3,2197,0.5,0.1,10,83138,0.1603341,0.1541892,0.1517526,0.1688113,-1368.478,-1056.83,-1027.889,-1165.612,3.962183,0.08527756,0.1257305,0.09679365,2,2,2,2
2,1,3,2197,0.5,0.1,10,391994,0.6522668,0.6887476,0.6873081,0.785118,-2411.896,-2554.925,-2484.813,-2876.124,5.626634,0.2038603,0.2998033,0.1868904,5,5,5,4
3,1,3,2197,0.5,0.1,10,926535,0.4182091,0.4446553,0.4307702,0.5187679,-1965.882,-2055.847,-1990.589,-2339.604,9.482166,0.4404657,0.8042469,0.493485,11,11,11,12
4,1,3,2197,0.5,0.1,10,300531,0.3063008,0.3100309,0.3112255,0.3601234,-1736.715,-1769.404,-1751.084,-1985.887,8.093738,0.3585348,0.4674227,0.3564453,8,8,8,8
1,1,3,2197,1.5,0.1,10,747215,0.08356199,0.0905886,0.08641594,0.1560785,-264.6585,-361.9601,-216.7931,-1138.021,4.115695,0.6319296,0.782553,0.3870447,2,2,2,2
2,1,3,2197,1.5,0.1,10,814898,0.3254108,0.3829853,0.3688118,0.5901371,-738.9469,-1412.848,-1080.927,-2599.081,6.220382,1.972281,2.345413,1.022024,5,6,6,5
3,1,3,2197,1.5,0.1,10,660317,0.174608,0.2167781,0.2105658,0.3973117,-473.156,-1015.255,-703.6058,-2100.789,7.281084,2.961159,3.757776,1.819675,8,9,9,9
4,1,3,2197,1.5,0.1,10,834393,0.1401094,0.1708843,0.1586724,0.3759733,-430.7005,-898.4962,-658.8126,-2059.927,8.015972,2.885996,3.459998,1.565714,8,9,9,8
1,1,3,2197,0.5,0.1,20,732364,0.1545523,0.1483567,0.1465324,0.1635637,-1303.202,-1018.543,-999.9755,-1143.265,4.256751,0.1627002,0.1874828,0.1648848,2,2,2,2
2,1,3,2197,0.5,0.1,20,870323,0.6477747,0.67149,0.6513671,0.7783225,-2441.26,-2564.411,-2448.834,-2847.858,5.886791,0.3936977,0.5462341,0.4523001,5,5,6,5
3,1,3,2197,0.5,0.1,20,524328,0.387537,0.4079919,0.3917326,0.4785106,-1925.967,-2008.041,-1931.093,-2259.102,7.936813,0.6256659,0.7287478,0.6587405,8,8,8,8
4,1,3,2197,0.5,0.1,20,341237,0.3234963,0.3375799,0.3309452,0.3839905,-1786.241,-1841.902,-1800.492,-2060.744,8.533949,0.7395606,0.8235519,0.9001555,9,9,9,9
1,1,3,2197,1.5,0.1,20,344065,0.0899104,0.09608582,0.08908697,0.1612685,-350.3727,-395.5449,-185.3748,-1188.308,4.043719,1.954908,2.456506,1.241549,2,2,2,2
2,1,3,2197,1.5,0.1,20,21894,0.3528943,0.3843825,0.3731501,0.6498483,-737.471,-1326.657,-916.6985,-2711.141,5.704064,5.682142,7.253014,3.14904,5,6,6,5
3,1,3,2197,1.5,0.1,20,810368,0.1875134,0.2176217,0.19839,0.4290015,-581.2176,-1010.714,-654.1829,-2260.187,7.163394,8.638762,12.27564,4.372829,7,9,10,7
4,1,3,2197,1.5,0.1,20,220909,0.1312838,0.1578211,0.1379237,0.3376781,-434.4798,-814.0865,-504.5348,-1947.221,7.232679,8.89848,11.32385,5.137788,8,9,9,8
1,1,3,2197,0.5,0.1,40,915547,0.1551822,0.1475964,0.1452995,0.1620067,-1314.142,-1014.299,-993.1678,-1149.376,3.966691,0.4116917,0.4579961,0.4906297,2,2,2,2
2,1,3,2197,0.5,0.1,40,239266,0.6566746,0.6840329,0.6579158,0.7864096,-2433.262,-2571.979,-2436.802,-2877.521,5.502925,1.061627,1.074661,0.9502451,5,5,5,4
3,1,3,2197,0.5,0.1,40,625959,0.4157869,0.4326942,0.4204841,0.5033538,-1986.011,-2054.876,-1990.224,-2333.447,8.225866,2.100863,2.26579,2.274641,10,10,10,10
4,1,3,2197,0.5,0.1,40,729186,0.3258741,0.3376118,0.3290881,0.3901949,-1791.56,-1849.26,-1797.302,-2062.437,7.338454,1.633415,1.803647,1.95512,9,8,8,8
1,1,3,2197,1.5,0.1,40,609564,0.08409293,0.08965274,0.07990239,0.1459088,-283.9835,-347.4227,-91.28951,-1206.577,3.70185,5.568094,7.1741,4.215234,2,2,2,2
2,1,3,2197,1.5,0.1,40,789897,0.3539194,0.4077471,0.3569784,0.556497,-795.4149,-1396.81,-852.0476,-2589.539,5.75521,16.61746,21.46291,10.57974,5,6,6,5
3,1,3,2197,1.5,0.1,40,603369,0.2189507,0.2658978,0.2278424,0.4587051,-571.0125,-1043.545,-617.5826,-2262.533,7.885499,22.53178,31.99968,16.91514,8,8,9,8
4,1,3,2197,1.5,0.1,40,745470,0.1475941,0.1686064,0.1505497,0.3286807,-453.0311,-841.7218,-485.0976,-2035.258,7.116331,24.97165,28.36043,17.25924,8,9,8,8
1,1,3,2197,0.5,0.1,1,557669,0.1619014,0.1642678,0.1675856,0.1676312,-1396.405,-1131.517,-1155.217,-1155.714,4.045957,0.05748415,0.08120847,0.04050827,2,2,2,2
2,1,3,2197,0.5,0.1,1,606170,0.6912552,0.7962042,0.8317834,0.8318842,-2480.801,-2755.378,-2915.619,-2914.724,5.633172,0.113183,0.1492753,0.08064604,5,4,4,4
3,1,3,2197,0.5,0.1,1,282934,0.4579168,0.5417907,0.6012019,0.6000782,-2040.554,-2298.545,-2501.731,-2500.22,8.408308,0.3013029,0.4425628,0.2223902,10,10,10,10
4,1,3,2197,0.5,0.1,1,791127,0.3200859,0.3645705,0.3901707,0.3903815,-1777.037,-1954.869,-2055.289,-2054.789,7.440233,0.1960177,0.2795975,0.159867,8,8,8,8
1,1,3,2197,1.5,0.1,1,159812,0.08489503,0.1256498,0.1670916,0.1675205,-275.2648,-810.2936,-1151.961,-1176.179,3.97657,0.06412005,0.09500527,0.05432844,2,2,2,2
2,1,3,2197,1.5,0.1,1,143783,0.3910888,0.6074539,0.8522115,0.8221285,-752.5275,-2095.024,-2943.45,-2961.913,6.211998,0.1642563,0.1773584,0.130626,5,5,4,5
3,1,3,2197,1.5,0.1,1,406881,0.2208782,0.3659422,0.5367976,0.5360468,-604.6768,-1638.369,-2414.926,-2410.217,7.214284,0.2208743,0.4191127,0.185648,7,7,8,8
4,1,3,2197,1.5,0.1,1,588050,0.142373,0.2746258,0.3824954,0.3908771,-446.7095,-1513.741,-2025.482,-2041.249,7.365176,0.2437758,0.2927995,0.1841257,8,8,8,8
1,1,3,2197,0.5,0.1,3,204819,0.1512402,0.1536281,0.1567228,0.1657819,-1258.182,-1052.817,-1072.156,-1150.113,4.661491,0.06225395,0.09586525,0.063766,2,2,2,2
2,1,3,2197,0.5,0.1,3,440756,0.6724497,0.783989,0.8195277,0.8661616,-2450.48,-2719.225,-2739.945,-2957.118,6.237706,0.1925566,0.1690032,0.1069741,5,5,4,4
3,1,3,2197,0.5,0.1,3,102676,0.3831357,0.4147709,0.4231025,0.4509252,-1912.904,-2046.412,-2064.756,-2186.317,9.079175,0.299439,0.4475949,0.2358861,11,12,11,11
4,1,3,2197,0.5,0.1,3,105270,0.3373099,0.3672507,0.3780978,0.4066298,-1814.057,-1946.101,-1967.509,-2088.72,9.099045,0.3014283,0.4014399,0.2323151,8,9,8,8
1,1,3,2197,1.5,0.1,3,88135,0.09032676,0.110435,0.1257541,0.166378,-365.4754,-645.9701,-740.004,-1188.074,3.943733,0.141942,0.1441624,0.08061814,2,2,2,2
2,1,3,2197,1.5,0.1,3,345360,0.344291,0.4827249,0.6449027,0.7444786,-758.2448,-1794.23,-1998.393,-2956.77,5.769612,0.3917174,0.4421504,0.2406213,5,6,5,5
3,1,3,2197,1.5,0.1,3,240442,0.1735317,0.2507496,0.3096164,0.4235235,-533.8612,-1319.625,-1429.284,-2149.753,9.099689,0.6615248,0.787106,0.4923377,10,10,10,10
4,1,3,2197,1.5,0.1,3,228323,0.1391534,0.2180118,0.2593608,0.3820747,-441.5358,-1229.554,-1388.609,-2058.296,7.410218,0.5601945,0.6137307,0.3179955,8,9,9,8
1,1,3,2197,0.5,0.1,5,204495,0.1511462,0.1460928,0.1447651,0.1597923,-1269.16,-1005.303,-993.1296,-1107.89,3.946928,0.07048726,0.1164706,0.0569427,2,2,2,2
2,1,3,2197,0.5,0.1,5,965725,0.6454744,0.704548,0.7263116,0.8251661,-2446.548,-2627.26,-2609.041,-2935.135,6.239452,0.1542544,0.2408772,0.1031346,5,5,5,4
3,1,3,2197,0.5,0.1,5,820335,0.4017902,0.4125258,0.417752,0.4635653,-1983.168,-2059.432,-2041.982,-2229.301,6.631426,0.2717361,0.2817991,0.1755741,7,8,7,7
4,1,3,2197,0.5,0.1,5,436403,0.3302489,0.3483886,0.3506636,0.4035911,-1777.365,-1864.375,-1857.621,-2068.278,8.406459,0.278218,0.3972645,0.282872,8,8,8,8
1,1,3,2197,1.5,0.1,5,634667,0.08390902,0.09707956,0.09961833,0.1642679,-302.7034,-465.1278,-417.5371,-1152.83,3.915796,0.2303846,0.2609565,0.1547291,2,2,2,2
2,1,3,2197,1.5,0.1,5,774207,0.3796495,0.4905333,0.5690807,0.6903224,-810.8283,-1688.232,-1623.52,-2772.979,6.338186,0.7368641,0.8061106,0.3697534,5,6,6,5
3,1,3,2197,1.5,0.1,5,165266,0.164187,0.2136048,0.2289403,0.3680612,-449.3353,-1085.816,-983.9057,-2051.456,8.793458,1.350908,1.427717,0.8639128,9,11,10,12
4,1,3,2197,1.5,0.1,5,841986,0.1328923,0.1809625,0.1960102,0.3579981,-413.2735,-1016.91,-965.9391,-2017.402,7.548116,1.087627,1.223552,0.6356997,8,9,9,8
1,1,3,2197,0.5,0.1,10,691189,0.1574927,0.1544288,0.1506454,0.1650215,-1329.428,-1052.649,-1019.056,-1147.649,4.706288,0.09348798,0.138335,0.1131146,2,2,2,2
2,1,3,2197,0.5,0.1,10,469410,0.6360288,0.6692171,0.6679066,0.7942122,-2466.54,-2592.337,-2495.317,-2863.858,6.784225,0.2592528,0.4513388,0.1972089,5,5,5,4
3,1,3,2197,0.5,0.1,10,395556,0.4068558,0.426204,0.4198016,0.4957434,-1934.375,-2034.456,-1962.819,-2313.161,11.6815,0.724467,1.026558,0.6510565,15,15,15,16
4,1,3,2197,0.5,0.1,10,184051,0.3449315,0.3534047,0.352261,0.4139288,-1844.685,-1900.606,-1871.105,-2130.312,9.019971,0.3547447,0.5237808,0.3832645,8,8,9,8
1,1,3,2197,1.5,0.1,10,97117,0.08217105,0.09346951,0.08772288,0.1603954,-241.0807,-394.605,-206.0575,-1165.229,4.080521,0.7001526,0.8418992,0.4299865,2,2,2,2
2,1,3,2197,1.5,0.1,10,271915,0.3498176,0.4525484,0.4485037,0.7840866,-808.8391,-1529.633,-1206.606,-2905.663,5.737789,1.972925,2.328359,0.7505367,5,6,6,4
3,1,3,2197,1.5,0.1,10,196965,0.1881764,0.2286756,0.2361379,0.4438619,-503.4028,-1023.685,-793.0993,-2216.607,7.915411,2.910783,3.879602,1.763837,8,9,10,9
4,1,3,2197,1.5,0.1,10,504028,0.1465641,0.169503,0.1700575,0.3480559,-467.9982,-873.2038,-692.0812,-1884.599,6.40805,2.558211,3.446558,1.344734,7,8,9,7
1,1,3,2197,0.5,0.1,20,62576,0.1581368,0.1539522,0.1516869,0.1682106,-1352.079,-1057.287,-1039.849,-1173.546,4.908717,0.1729834,0.2860825,0.1880267,2,2,2,2
2,1,3,2197,0.5,0.1,20,250730,0.6506426,0.6768242,0.6586122,0.7811135,-2434.73,-2551.317,-2446.404,-2868.644,5.368842,0.3948026,0.5530868,0.3463182,5,5,6,4
3,1,3,2197,0.5,0.1,20,460203,0.3966323,0.4146614,0.4021404,0.4826998,-1941.211,-2029.037,-1947.625,-2283.766,9.088022,0.6623044,0.6828542,0.8178713,9,8,8,9
