Mod,Domain,Dimen,Sample,C_Smoothness,C_Range,Neighbors,Seed_off,MSE_Laplace,MSE_VL,MSE_VL_z,MSE_LowRank,LS_Laplace,LS_VL,LS_VL_z,LS_LowRank,Time_Laplace,Time_VL,Time_VL_z,Time_LowRank,Iter_Laplace,Iter_VL,Iter_VL_z,Iter_LowRank
3,10,1,4000,0.5,0.05,10,381038,0.155018,0.155018,0.1670543,0.419077,-411.1481,-411.1481,1335.796,-3803.428,20.29045,0.6994798,0.8460395,0.9403517,9,9,9,11
4,10,1,4000,0.5,0.05,10,678576,0.1160376,0.1160376,0.1175375,0.3760416,-233.3578,-233.3578,1798.021,-3702.152,17.85079,0.6424394,0.9048026,0.6507139,8,8,9,8
2,10,1,8000,0.5,0.05,10,380965,0.2600521,0.2600521,0.4145342,0.8756331,1045.446,1045.446,1727.155,-10764.35,56.19239,0.7878647,1.031818,0.7825813,5,5,5,5
3,10,1,8000,0.5,0.05,10,932697,0.1090072,0.1090072,0.1320207,0.414465,1625.142,1625.142,5105.476,-7675.213,83.5024,1.228584,1.689075,2.137457,9,9,9,12
4,10,1,8000,0.5,0.05,10,457848,0.07979442,0.07979442,0.08474043,0.3870823,1818.722,1818.722,5808.689,-7387.272,84.66088,1.339998,1.840856,1.425119,9,9,9,9
2,10,1,16000,0.5,0.05,10,53616,0.1793068,0.1793068,0.352084,0.8137758,7405.237,7405.237,8774.191,-20958.26,303.2744,1.413888,1.773394,1.340414,6,5,5,5
3,10,1,16000,0.5,0.05,10,261939,0.08923027,0.08923027,0.1411133,0.482284,8237.989,8237.989,14426.15,-16283.44,987.4749,7.286802,9.154262,6.504778,25,25,25,21
4,10,1,16000,0.5,0.05,10,325525,0.05817007,0.05817007,0.06762469,0.3860647,8440.995,8440.995,16270.88,-14643.42,621.9914,2.740115,3.647279,2.569276,11,11,10,9
2,10,1,250,0.5,0.05,10,974961,0.7479263,0.7479263,0.7478812,0.8454147,-305.9733,-305.9733,-279.3324,-333.1719,0.08602905,0.05070424,0.0601933,0.04723263,4,4,4,4
3,10,1,250,0.5,0.05,10,572400,0.5407019,0.5407019,0.5407166,0.576997,-261.3329,-261.3329,-162.2535,-276.2136,0.1633363,0.1035485,0.1428723,0.1101253,10,10,10,10
4,10,1,250,0.5,0.05,10,644380,0.3839804,0.3839804,0.3839646,0.40884,-227.1198,-227.1198,-97.53903,-240.1809,0.1137741,0.07558751,0.08940768,0.0696137,7,7,7,7
2,10,1,500,0.5,0.05,10,730999,0.6042734,0.6042734,0.6034202,0.7428076,-505.3949,-505.3949,-453.8706,-632.1432,0.2890427,0.0647006,0.1023293,0.06105256,5,4,5,4
3,10,1,500,0.5,0.05,10,287310,0.3973385,0.3973385,0.3965385,0.4534812,-413.3369,-413.3369,-210.3609,-499.9497,0.4686453,0.1250165,0.1630394,0.1351199,9,9,9,9
4,10,1,500,0.5,0.05,10,957694,0.3503482,0.3503482,0.3504638,0.4683435,-410.548,-410.548,-149.4276,-522.1405,0.4103689,0.1105595,0.1545131,0.1108987,8,8,8,8
2,10,1,1000,0.5,0.05,10,160095,0.4784708,0.4784708,0.4851048,0.6799134,-773.6008,-773.6008,-674.7366,-1213.586,1.08346,0.1101465,0.1566086,0.09115243,5,5,5,4
3,10,1,1000,0.5,0.05,10,195807,0.3410349,0.3410349,0.3402129,0.5407246,-635.3319,-635.3319,-250.8338,-1091.28,1.390585,0.161411,0.2229049,0.1203547,7,7,7,6
4,10,1,1000,0.5,0.05,10,732717,0.2244059,0.2244059,0.224898,0.3411026,-526.2038,-526.2038,-8.672399,-869.1779,1.561237,0.1815765,0.2903557,0.15992,8,8,9,8
2,10,1,2000,0.5,0.05,10,359991,0.4400506,0.4400506,0.477571,0.7746881,-1006.978,-1006.978,-824.586,-2565.741,3.962511,0.1784146,0.2431636,0.1807327,5,5,5,5
3,10,1,2000,0.5,0.05,10,958821,0.2258609,0.2258609,0.2388789,0.5154239,-715.0976,-715.0976,133.9642,-2078.646,4.975166,0.3181353,0.40418,0.2896509,8,8,8,8
4,10,1,2000,0.5,0.05,10,544262,0.1547355,0.1547355,0.1548122,0.3563913,-615.0821,-615.0821,407.9433,-1783.115,4.758005,0.2884383,0.3927991,0.2570789,8,8,8,7
2,10,1,4000,0.5,0.05,10,520675,0.3513083,0.3513083,0.4336735,0.8319789,-780.714,-780.714,-431.8174,-5330.238,14.38873,0.3399138,0.4254723,0.3240187,5,5,5,5
3,10,1,4000,0.5,0.05,10,154706,0.1819186,0.1819186,0.2024088,0.4846484,-366.8161,-366.8161,1155.264,-4117.05,17.63061,0.4640174,0.6936972,0.5193751,7,7,8,8
4,10,1,4000,0.5,0.05,10,193420,0.1120446,0.1120446,0.1144573,0.3800921,-249.9663,-249.9663,1791.371,-3696.479,19.82378,0.568517,0.8274419,0.5771711,8,8,9,8
2,10,1,8000,0.5,0.05,10,810995,0.2546297,0.2546297,0.3821758,0.7981534,1014.825,1014.825,1714.253,-10392.38,68.9323,0.6188915,0.9576931,0.7285142,5,5,5,5
3,10,1,8000,0.5,0.05,10,664948,0.1244204,0.1244204,0.1591116,0.4880558,1557.627,1557.627,4519.18,-8315.235,83.98428,1.237431,1.716801,1.246149,8,8,8,8
4,10,1,8000,0.5,0.05,10,628836,0.08673867,0.08673867,0.09250411,0.3790489,1637.134,1637.134,5621.206,-7473.931,97.53094,1.250966,1.496597,1.015113,10,10,9,8
2,10,1,16000,0.5,0.05,10,871221,0.1795357,0.1795357,0.3372527,0.7290337,7389.582,7389.582,8780.67,-20163.35,326.0437,1.244145,1.648652,1.307482,5,5,5,5
3,10,1,16000,0.5,0.05,10,995803,0.09121647,0.09121647,0.1481041,0.4962588,8081.36,8081.36,14009.36,-16632.68,443.1772,1.845263,2.912607,2.722692,8,8,8,9
4,10,1,16000,0.5,0.05,10,780748,0.05873688,0.05873688,0.07067862,0.3981643,8425.298,8425.298,16222.55,-15483.08,474.2412,2.352738,3.120329,2.187841,9,8,9,8
2,10,1,250,0.5,0.05,10,349490,0.6763902,0.6763902,0.6769477,0.7225419,-286.6926,-286.6926,-260.1022,-311.9866,0.0851717,0.04857445,0.05844927,0.03700781,4,4,4,4
3,10,1,250,0.5,0.05,10,708977,0.5254587,0.5254587,0.5253834,0.5594545,-254.7367,-254.7367,-142.67,-271.2103,0.1091471,0.05252457,0.08047366,0.05587435,7,6,6,6
4,10,1,250,0.5,0.05,10,238577,0.324937,0.324937,0.3249495,0.3646274,-207.8721,-207.8721,-76.80354,-221.922,0.1325603,0.08368134,0.1052525,0.07522249,8,8,8,8
2,10,1,500,0.5,0.05,10,446979,0.7103509,0.7103509,0.7071698,0.8023056,-502.4309,-502.4309,-449.5933,-641.9436,0.245369,0.07066965,0.09647012,0.05383062,4,4,5,4
3,10,1,500,0.5,0.05,10,648350,0.4641641,0.4641641,0.4653026,0.6139233,-445.6989,-445.6989,-255.8565,-570.3384,0.3394549,0.08536315,0.1078846,0.07668066,7,6,6,6
4,10,1,500,0.5,0.05,10,768952,0.2823998,0.2823998,0.2822759,0.3701334,-364.637,-364.637,-103.8746,-456.0432,0.3740952,0.09987187,0.1276643,0.1137626,8,7,7,8
2,10,1,1000,0.5,0.05,10,618834,0.5264826,0.5264826,0.5264169,0.8257175,-744.3847,-744.3847,-641.1268,-1310.054,0.8870487,0.0834887,0.1368525,0.07994723,5,4,5,4
3,10,1,1000,0.5,0.05,10,643254,0.2652057,0.2652057,0.2656483,0.4432047,-598.8946,-598.8946,-194.8076,-974.981,1.510172,0.1974924,0.2734547,0.2149663,10,10,10,11
4,10,1,1000,0.5,0.05,10,630014,0.2313214,0.2313214,0.2312807,0.3755255,-563.7489,-563.7489,-49.80891,-908.8221,1.122575,0.1417565,0.1909854,0.1395667,7,7,7,7
2,10,1,2000,0.5,0.05,10,50405,0.4381446,0.4381446,0.4657176,0.8551172,-1015.798,-1015.798,-819.1741,-2683.396,3.548118,0.1894991,0.2351072,0.1738813,5,5,5,5
3,10,1,2000,0.5,0.05,10,976562,0.2217905,0.2217905,0.2284258,0.4606367,-706.0541,-706.0541,143.3344,-1989.048,9.292965,0.6134727,0.8362963,0.6725371,18,18,18,18
4,10,1,2000,0.5,0.05,10,850641,0.1612536,0.1612536,0.1619677,0.3878391,-608.0041,-608.0041,420.5395,-1864.475,4.677582,0.278863,0.3696852,0.2926905,8,8,8,8
2,10,1,4000,0.5,0.05,10,178827,0.3412774,0.3412774,0.4470848,0.8793127,-755.9857,-755.9857,-408.5674,-5401.112,14.09681,0.3449137,0.4296305,0.325484,5,5,5,5
3,10,1,4000,0.5,0.05,10,45127,0.1397792,0.1397792,0.1523055,0.4202257,-315.9714,-315.9714,1470.487,-3846.488,19.56145,0.5027573,0.7040231,0.560961,8,8,8,9
4,10,1,4000,0.5,0.05,10,558801,0.1154456,0.1154456,0.1173932,0.3646811,-187.6889,-187.6889,1851.449,-3541.483,18.68635,0.5336776,0.8697994,0.5022669,8,8,9,8
2,10,1,8000,0.5,0.05,10,412295,0.2291486,0.2291486,0.345892,0.6855589,963.7043,963.7043,1641.816,-9843.728,59.78556,0.6092238,0.782907,0.6450038,5,5,5,5
3,10,1,8000,0.5,0.05,10,730366,0.1257216,0.1257216,0.1664152,0.4616574,1516.337,1516.337,4272.881,-8211.341,84.07831,1.015169,1.587693,1.310788,8,8,9,9
4,10,1,8000,0.5,0.05,10,64027,0.08041938,0.08041938,0.08562998,0.3924699,1763.984,1763.984,5780.203,-7649.546,92.26631,1.107718,1.856123,1.107512,9,9,10,9
2,10,1,16000,0.5,0.05,10,293212,0.1614659,0.1614659,0.320815,0.7332565,7488.405,7488.405,8881.308,-20280.63,331.5786,1.25649,1.668021,1.439444,5,5,5,5
3,10,1,16000,0.5,0.05,10,566145,0.07713376,0.07713376,0.1168848,0.4258602,8483.354,8483.354,15163.24,-15439.12,654.2389,3.353439,4.831481,4.307259,14,14,13,15
4,10,1,16000,0.5,0.05,10,754314,0.05857088,0.05857088,0.06956768,0.3793446,8502.372,8502.372,16292.73,-15046.45,528.0579,2.10273,3.06898,2.192545,10,9,9,8
2,10,1,250,0.5,0.05,10,2138,0.8682467,0.8682467,0.8683644,0.9423909,-317.8189,-317.8189,-291.1032,-346.3803,0.09321117,0.0476799,0.09190941,0.0454421,4,4,4,4
3,10,1,250,0.5,0.05,10,603888,0.4955603,0.4955603,0.4955117,0.5177338,-246.5922,-246.5922,-145.2399,-262.075,0.1594765,0.09772801,0.1320925,0.1167555,11,10,10,11
4,10,1,250,0.5,0.05,10,790787,0.362038,0.362038,0.3620278,0.3935705,-217.8738,-217.8738,-86.87311,-235.7326,0.125994,0.08743072,0.1259813,0.116365,8,8,8,8
2,10,1,500,0.5,0.05,10,270013,0.7196252,0.7196252,0.7188481,0.8754885,-528.301,-528.301,-475.6496,-665.8052,0.2702172,0.05712342,0.09770846,0.05646968,5,4,5,4
3,10,1,500,0.5,0.05,10,527504,0.4052143,0.4052143,0.4060225,0.5459888,-407.7126,-407.7126,-200.7683,-553.4375,0.4363155,0.1283154,0.2031968,0.1323347,9,9,9,9
4,10,1,500,0.5,0.05,10,664807,0.2658863,0.2658863,0.2658566,0.3711985,-350.3568,-350.3568,-89.30639,-449.3293,0.3494782,0.1021361,0.1398828,0.1083865,8,8,8,8
2,10,1,1000,0.5,0.05,10,826683,0.5519106,0.5519106,0.5698272,0.8351925,-759.9107,-759.9107,-659.4613,-1310.856,0.9060411,0.1054363,0.1347377,0.07936287,5,5,5,4
3,10,1,1000,0.5,0.05,10,847089,0.2501768,0.2501768,0.2502321,0.4251002,-560.2993,-560.2993,-81.46792,-946.2242,1.572716,0.1990521,0.2632239,0.2627084,8,8,8,10
4,10,1,1000,0.5,0.05,10,223134,0.2466967,0.2466967,0.2469625,0.3978523,-565.7409,-565.7409,-49.62025,-939.5721,2.1772,0.2852552,0.3358531,0.1998746,9,9,9,8
2,10,1,2000,0.5,0.05,10,287262,0.481617,0.481617,0.5077039,0.8292179,-1014.22,-1014.22,-818.9891,-2646.066,3.924944,0.1744807,0.2469368,0.1778176,5,5,5,5
3,10,1,2000,0.5,0.05,10,911592,0.2187778,0.2187778,0.2239096,0.4201865,-730.5555,-730.5555,129.1655,-1923.702,5.258383,0.5956051,0.3685243,0.2761028,7,7,8,8
4,10,1,2000,0.5,0.05,10,707573,0.1753151,0.1753151,0.1771684,0.4094507,-703.19,-703.19,320.953,-1941.124,5.200245,0.3371115,0.563025,0.2936578,8,8,9,8
2,10,1,4000,0.5,0.05,10,145150,0.3273656,0.3273656,0.3800419,0.6691951,-790.61,-790.61,-419.1508,-4869.377,16.00059,0.3311203,0.477952,0.3119876,5,5,5,5
3,10,1,4000,0.5,0.05,10,400625,0.158911,0.158911,0.1666772,0.4014199,-335.6343,-335.6343,1438.623,-3793.146,20.95845,0.5336463,0.6843522,0.6337535,8,8,8,9
4,10,1,4000,0.5,0.05,10,352975,0.1188879,0.1188879,0.1214722,0.3976871,-262.2167,-262.2167,1764.919,-3702.382,22.58002,0.6203902,0.9480855,0.5315583,9,8,9,8
2,10,1,8000,0.5,0.05,10,702752,0.2519803,0.2519803,0.3471348,0.7024666,1019.178,1019.178,1737.519,-10040.46,72.4132,0.5842288,0.9376321,0.7780995,5,5,5,5
3,10,1,8000,0.5,0.05,10,113992,0.1235259,0.1235259,0.1454484,0.4294121,1646.958,1646.958,4775.646,-7823.353,115.1257,1.600836,2.066856,1.663385,12,12,12,13
4,10,1,8000,0.5,0.05,10,527646,0.07750835,0.07750835,0.08090932,0.3735957,1907.951,1907.951,5927.715,-7133.93,91.99892,1.088692,1.63268,1.039236,9,9,9,8
2,10,1,16000,0.5,0.05,10,64139,0.1670282,0.1670282,0.371924,0.8716943,7409.075,7409.075,8764.347,-21545.23,288.5293,1.224914,1.768885,1.756458,5,5,5,5
3,10,1,16000,0.5,0.05,10,460581,0.107749,0.107749,0.1863928,0.6055475,8090.938,8090.938,13937.39,-18043.91,507.0746,2.079393,3.798234,2.618889,9,8,9,9
4,10,1,16000,0.5,0.05,10,458313,0.05845596,0.05845596,0.07109806,0.3811199,8417.933,8417.933,16173.93,-14711.79,472.5274,2.260895,3.889315,2.244779,9,9,9,8
2,10,1,250,0.5,0.05,10,742388,0.7057801,0.7057801,0.7052251,0.7444303,-291.1731,-291.1731,-264.4236,-314.5687,0.1236637,0.06343412,0.07436919,0.07650828,4,4,4,4
3,10,1,250,0.5,0.05,10,662158,0.4541383,0.4541383,0.454097,0.5007464,-247.115,-247.115,-148.1707,-266.7436,0.3005428,0.08072829,0.1007721,0.1145718,6,6,6,6
4,10,1,250,0.5,0.05,10,404330,0.3954451,0.3954451,0.3954548,0.4576596,-230.3129,-230.3129,-97.25631,-254.7418,0.2010956,0.09359097,0.1531842,0.1251607,8,7,7,8
2,10,1,500,0.5,0.05,10,158383,0.6840654,0.6840654,0.6846982,0.8134277,-508.1038,-508.1038,-456.2319,-651.0333,0.4573033,0.06788135,0.129472,0.05299807,5,4,5,4
3,10,1,500,0.5,0.05,10,266753,0.3662665,0.3662665,0.3662969,0.4741761,-399.0834,-399.0834,-184.9784,-499.7365,0.6664448,0.1439884,0.1615157,0.1272264,7,7,7,7
4,10,1,500,0.5,0.05,10,79188,0.3351163,0.3351163,0.3351935,0.3817084,-395.7377,-395.7377,-136.4585,-457.1355,0.8474483,0.0998795,0.1303287,0.1326456,8,8,8,8
2,10,1,1000,0.5,0.05,10,17816,0.5730313,0.5730313,0.5744395,0.7866054,-801.7884,-801.7884,-699.3753,-1294.429,1.35834,0.08055019,0.1730042,0.1332695,5,4,5,4
3,10,1,1000,0.5,0.05,10,978234,0.3657242,0.3657242,0.3706336,0.5929157,-649.857,-649.857,-278.7557,-1134.006,1.188277,0.1351676,0.1788363,0.1534405,7,7,7,8
